"Fecha";"Usuario"
"2018-01-02 12:57:07";"BACKOFFICEVF"
"2018-01-02 12:57:29";"BACKOFFICEVF"
"2018-01-02 12:57:42";"gizquie5"
"2018-01-02 13:00:20";"BACKOFFICEVF"
"2018-01-02 13:02:21";"BACKOFFICEVF"
"2018-01-02 13:02:46";"mbarriga"
"2018-01-02 13:06:33";"mmunozt9"
"2018-01-02 13:08:08";"ajherna2"
"2018-01-02 13:08:33";"rsardin1"
"2018-01-02 13:10:58";"cperteg2"
"2018-01-02 13:25:13";"mgomezaw"
"2018-01-02 13:28:41";"mmunozt9"
"2018-01-02 13:41:54";"mmoreta2"
"2018-01-02 13:50:18";"oespino6"
"2018-01-02 13:57:46";"92395"
"2018-01-02 13:59:08";"mmunozt9"
"2018-01-02 14:00:26";"amolins"
"2018-01-02 14:03:38";"mmateup2"
"2018-01-02 14:09:26";"gizquie5"
"2018-01-02 14:13:29";"BACKOFFICEVF"
"2018-01-02 14:15:10";"mmateup2"
"2018-01-02 14:15:12";"mmunozt9"
"2018-01-02 14:24:43";"mmunozt9"
"2018-01-02 14:29:01";"bigualt1"
"2018-01-02 14:39:52";"mescudek"
"2018-01-02 14:44:57";"mgomezaw"
"2018-01-02 14:48:04";"rpelege1"
"2018-01-02 14:53:52";"mmunozt9"
"2018-01-02 14:58:43";"mnortes1"
"2018-01-02 15:00:15";"mmunozt9"
"2018-01-02 15:04:41";"oespino6"
"2018-01-02 15:07:34";"mmunozt9"
"2018-01-02 15:09:13";"92324"
"2018-01-02 15:10:26";"92246"
"2018-01-02 15:14:03";"92337"
"2018-01-02 15:16:42";"mmateup2"
"2018-01-02 15:17:03";"BACKOFFICEVF"
"2018-01-02 15:20:39";"jgmoya1b"
"2018-01-02 15:24:16";"oespino6"
"2018-01-02 15:26:59";"oespino6"
"2018-01-02 15:30:28";"oespino6"
"2018-01-02 15:34:07";"oespino6"
"2018-01-02 15:38:44";"mmunozt9"
"2018-01-02 15:40:18";"mgcampo7"
"2018-01-02 15:42:24";"92490"
"2018-01-02 16:05:26";"mnortes1"
"2018-01-02 16:06:45";"lpinang1"
"2018-01-02 16:08:51";"rmunozrb"
"2018-01-02 16:10:12";"vvargasg"
"2018-01-02 16:11:50";"mmunozt9"
"2018-01-02 16:20:19";"mmunozt9"
"2018-01-02 16:22:16";"mmunozt9"
"2018-01-02 16:22:42";"rpayseo1"
"2018-01-02 16:23:36";"mmateup2"
"2018-01-02 16:32:38";"BACKOFFICEVF"
"2018-01-02 16:50:35";"sfloresr"
"2018-01-02 17:05:14";"dmomeni2"
"2018-01-02 17:06:19";"mmateup2"
"2018-01-02 17:23:48";"mmunozt9"
"2018-01-02 17:32:29";"oespino6"
"2018-01-02 17:35:02";"BACKOFFICEVF"
"2018-01-02 17:35:08";"mmunozt9"
"2018-01-02 17:38:48";"mescudek"
"2018-01-02 17:58:04";"mgcampo7"
"2018-01-02 18:09:04";"mmunozt9"
"2018-01-02 18:24:39";"92324"
"2018-01-02 18:31:52";"sfloresr"
"2018-01-02 18:32:31";"mmunozt9"
"2018-01-02 18:34:21";"mnortes1"
"2018-01-02 18:35:35";"BACKOFFICEVF"
"2018-01-02 18:55:12";"rpelege1"
"2018-01-02 19:11:45";"mgcampo7"
"2018-01-02 19:28:42";"mmunozt9"
"2018-01-02 19:33:46";"mmunozt9"
"2018-01-02 19:37:38";"jgmoya1b"
"2018-01-02 19:38:10";"mnortes1"
"2018-01-02 19:41:43";"mmunozt9"
"2018-01-02 19:41:58";"BACKOFFICEVF"
"2018-01-02 19:46:59";"rmunozrb"
"2018-01-02 19:52:30";"92324"
"2018-01-02 19:55:22";"mmateup2"
"2018-01-02 20:22:41";"mmateup2"
"2018-01-02 20:22:51";"mescudek"
"2018-01-02 20:32:08";"92246"
"2018-01-02 20:49:39";"mmunozt9"
"2018-01-03 07:37:36";"cperteg2"
"2018-01-03 07:45:38";"92496"
"2018-01-03 07:51:42";"rsardin1"
"2018-01-03 08:00:32";"aceldaa"
"2018-01-03 08:04:49";"sarroyo9"
"2018-01-03 08:06:49";"bigualt1"
"2018-01-03 08:20:44";"gizquie5"
"2018-01-03 08:24:49";"amolins"
"2018-01-03 08:32:22";"mmunozt9"
"2018-01-03 08:45:30";"mmunozt9"
"2018-01-03 08:53:08";"cperteg2"
"2018-01-03 08:57:19";"92210"
"2018-01-03 09:08:02";"mgomezaw"
"2018-01-03 09:13:10";"mmunozt9"
"2018-01-03 09:23:54";"92268"
"2018-01-03 09:25:09";"amolins"
"2018-01-03 09:27:06";"gizquie5"
"2018-01-03 09:43:40";"aceldaa"
"2018-01-03 09:43:48";"dmurillb"
"2018-01-03 09:45:21";"sarroyo9"
"2018-01-03 09:47:00";"92398"
"2018-01-03 09:52:35";"mmunozt9"
"2018-01-03 09:55:47";"mbarriga"
"2018-01-03 10:02:58";"mhuelam2"
"2018-01-03 10:23:11";"mgomezaw"
"2018-01-03 10:33:37";"apasalo1"
"2018-01-03 10:35:21";"mdeisid"
"2018-01-03 10:36:20";"sgbaena2"
"2018-01-03 10:38:38";"gizquie5"
"2018-01-03 10:38:43";"mmunozt9"
"2018-01-03 10:40:29";"cperteg2"
"2018-01-03 10:41:48";"92490"
"2018-01-03 10:46:41";"mrubiam"
"2018-01-03 10:51:47";"mibanezr"
"2018-01-03 10:56:52";"amolins"
"2018-01-03 11:06:57";"ajherna2"
"2018-01-03 11:08:43";"mfvicen2"
"2018-01-03 11:10:00";"bigualt1"
"2018-01-03 11:16:22";"rpelege1"
"2018-01-03 11:17:09";"mmunozt9"
"2018-01-03 11:28:07";"oespino6"
"2018-01-03 11:29:53";"dcruzga1"
"2018-01-03 11:31:05";"mmunozt9"
"2018-01-03 11:32:10";"mbarriga"
"2018-01-03 11:38:50";"mmunozt9"
"2018-01-03 11:46:49";"mrubiam"
"2018-01-03 11:53:01";"mhuelam2"
"2018-01-03 11:56:43";"gizquie5"
"2018-01-03 12:13:14";"CGLADMINISTRADOR"
"2018-01-03 12:27:22";"mmunozt9"
"2018-01-03 12:27:45";"92385"
"2018-01-03 12:36:06";"amolins"
"2018-01-03 12:53:57";"BACKOFFICEVF"
"2018-01-03 12:56:07";"lpinang1"
"2018-01-03 12:56:09";"rsardin1"
"2018-01-03 12:59:00";"BACKOFFICEVF"
"2018-01-03 13:05:19";"mmunozt9"
"2018-01-03 13:11:20";"mtorcid2"
"2018-01-03 13:11:36";"BACKOFFICEVF"
"2018-01-03 13:20:06";"mdeisid"
"2018-01-03 13:21:21";"BACKOFFICEVF"
"2018-01-03 13:23:35";"gizquie5"
"2018-01-03 13:36:12";"mmunozt9"
"2018-01-03 13:38:47";"mmunozt9"
"2018-01-03 13:42:23";"lruizbe"
"2018-01-03 13:49:11";"apasalo1"
"2018-01-03 13:49:30";"apasalo1"
"2018-01-03 13:57:05";"mmunozt9"
"2018-01-03 14:00:16";"mmendozu"
"2018-01-03 14:00:17";"mmendozu"
"2018-01-03 14:00:47";"mmateup2"
"2018-01-03 14:05:42";"mbarriga"
"2018-01-03 14:06:12";"sarroyo9"
"2018-01-03 14:07:06";"mmunozt9"
"2018-01-03 14:15:43";"mgcampo7"
"2018-01-03 14:20:03";"mcabellm"
"2018-01-03 14:20:33";"BACKOFFICEVF"
"2018-01-03 14:24:29";"92395"
"2018-01-03 14:26:58";"mgomezaw"
"2018-01-03 14:34:46";"mescudek"
"2018-01-03 14:58:34";"mnortes1"
"2018-01-03 14:59:01";"mmunozt9"
"2018-01-03 14:59:42";"rpayseo1"
"2018-01-03 15:01:04";"92246"
"2018-01-03 15:02:05";"vvargasg"
"2018-01-03 15:07:57";"92337"
"2018-01-03 15:10:17";"92324"
"2018-01-03 15:14:44";"mmunozt9"
"2018-01-03 15:16:39";"rmunozrb"
"2018-01-03 15:31:30";"mcabellm"
"2018-01-03 15:31:41";"mgomezaw"
"2018-01-03 15:38:07";"sfloresr"
"2018-01-03 15:54:43";"BACKOFFICEVF"
"2018-01-03 16:00:53";"oespino6"
"2018-01-03 16:15:15";"mmunozt9"
"2018-01-03 16:17:45";"mmunozt9"
"2018-01-03 16:20:02";"lpinang1"
"2018-01-03 16:24:51";"mnortes1"
"2018-01-03 16:30:21";"mmunozt9"
"2018-01-03 16:55:28";"mgomezaw"
"2018-01-03 16:56:08";"rpelege1"
"2018-01-03 17:05:27";"mgomezaw"
"2018-01-03 17:18:39";"mmunozt9"
"2018-01-03 17:24:59";"mmunozt9"
"2018-01-03 17:30:43";"mnortes1"
"2018-01-03 17:31:59";"mmunozt9"
"2018-01-03 17:34:53";"mgcampo7"
"2018-01-03 17:37:19";"mmunozt9"
"2018-01-03 17:53:52";"BACKOFFICEVF"
"2018-01-03 18:03:11";"rpelege1"
"2018-01-03 18:15:12";"mmateup2"
"2018-01-03 18:18:32";"mcabellm"
"2018-01-03 18:36:16";"mgcampo7"
"2018-01-03 18:44:35";"mmunozt9"
"2018-01-03 18:46:34";"lsilvam1"
"2018-01-03 18:56:00";"BACKOFFICEVF"
"2018-01-03 19:08:19";"92324"
"2018-01-03 19:47:25";"mmunozt9"
"2018-01-03 20:05:51";"rgmarti9"
"2018-01-03 20:06:05";"mgcampo7"
"2018-01-03 20:11:19";"BACKOFFICEVF"
"2018-01-03 20:48:22";"mmunozt9"
"2018-01-03 20:48:36";"mcabellm"
"2018-01-04 07:35:43";"cperteg2"
"2018-01-04 07:55:50";"rsardin1"
"2018-01-04 08:02:03";"acarmen4"
"2018-01-04 08:03:28";"92496"
"2018-01-04 08:03:48";"sarroyo9"
"2018-01-04 08:08:08";"aceldaa"
"2018-01-04 08:11:26";"mmunozt9"
"2018-01-04 08:12:37";"bigualt1"
"2018-01-04 08:27:53";"92392"
"2018-01-04 08:32:07";"mmunozt9"
"2018-01-04 08:40:42";"mmunozt9"
"2018-01-04 08:54:48";"gizquie5"
"2018-01-04 08:55:45";"mfvicen2"
"2018-01-04 08:56:43";"mmunozt9"
"2018-01-04 09:10:56";"mtorcid2"
"2018-01-04 09:37:35";"mbarriga"
"2018-01-04 09:41:00";"bigualt1"
"2018-01-04 09:53:09";"92385"
"2018-01-04 09:54:18";"mmunozt9"
"2018-01-04 09:54:38";"92210"
"2018-01-04 09:58:20";"oespino6"
"2018-01-04 10:07:55";"mmunozt9"
"2018-01-04 10:14:09";"gizquie5"
"2018-01-04 10:54:38";"bigualt1"
"2018-01-04 11:10:21";"rpelege1"
"2018-01-04 11:11:58";"mmunozt9"
"2018-01-04 11:25:26";"mmunozt9"
"2018-01-04 11:32:51";"cperteg2"
"2018-01-04 11:35:34";"mmunozt9"
"2018-01-04 11:36:32";"mbarriga"
"2018-01-04 12:08:24";"mhuelam2"
"2018-01-04 12:36:16";"92280"
"2018-01-04 12:38:12";"92395"
"2018-01-04 12:43:36";"BACKOFFICEVF"
"2018-01-04 12:44:05";"rpelege1"
"2018-01-04 12:48:21";"oespino6"
"2018-01-04 12:58:25";"BACKOFFICEVF"
"2018-01-04 12:59:58";"lpinang1"
"2018-01-04 13:09:27";"92393"
"2018-01-04 13:10:07";"92393"
"2018-01-04 13:11:40";"oespino6"
"2018-01-04 13:16:14";"92393"
"2018-01-04 13:22:24";"92393"
"2018-01-04 13:23:52";"mmunozt9"
"2018-01-04 13:24:59";"92496"
"2018-01-04 13:27:21";"mmunozt9"
"2018-01-04 13:30:12";"gizquie5"
"2018-01-04 13:37:34";"bigualt1"
"2018-01-04 13:37:56";"92280"
"2018-01-04 13:44:17";"mmateup2"
"2018-01-04 13:55:02";"rpelege1"
"2018-01-04 13:56:31";"mmunozt9"
"2018-01-04 13:58:35";"mmunozt9"
"2018-01-04 13:58:55";"sfloresr"
"2018-01-04 14:02:59";"mmunozt9"
"2018-01-04 14:11:04";"BACKOFFICEVF"
"2018-01-04 14:11:43";"92337"
"2018-01-04 14:13:47";"92324"
"2018-01-04 14:17:28";"mhuelam2"
"2018-01-04 14:34:54";"mescudek"
"2018-01-04 15:00:01";"mmunozt9"
"2018-01-04 15:00:12";"mnortes1"
"2018-01-04 15:10:24";"oespino6"
"2018-01-04 15:12:35";"BACKOFFICEVF"
"2018-01-04 15:18:57";"92337"
"2018-01-04 15:19:52";"92490"
"2018-01-04 15:34:16";"mmunozt9"
"2018-01-04 15:36:26";"92395"
"2018-01-04 15:40:31";"rmunozrb"
"2018-01-04 15:46:32";"mmunozt9"
"2018-01-04 16:00:36";"jgmoya1b"
"2018-01-04 16:03:54";"oespino6"
"2018-01-04 16:06:45";"mgomezaw"
"2018-01-04 16:13:29";"BACKOFFICEVF"
"2018-01-04 16:15:59";"mmateup2"
"2018-01-04 16:23:51";"mmunozt9"
"2018-01-04 16:32:40";"mgcampo7"
"2018-01-04 16:35:08";"oespino6"
"2018-01-04 16:35:30";"BACKOFFICEVF"
"2018-01-04 17:12:43";"mmunozt9"
"2018-01-04 17:19:27";"mmateup2"
"2018-01-04 17:37:39";"mmunozt9"
"2018-01-04 17:39:46";"ajgonza2"
"2018-01-04 17:40:19";"BACKOFFICEVF"
"2018-01-04 17:43:38";"92324"
"2018-01-04 17:44:14";"rpelege1"
"2018-01-04 17:47:26";"mnortes1"
"2018-01-04 18:01:33";"oespino6"
"2018-01-04 18:03:19";"92337"
"2018-01-04 18:05:03";"mgomezaw"
"2018-01-04 18:10:44";"rmunozrb"
"2018-01-04 18:23:16";"mmunozt9"
"2018-01-04 18:25:04";"mescudek"
"2018-01-04 18:46:36";"mmunozt9"
"2018-01-04 18:53:20";"92249"
"2018-01-04 18:53:39";"92249"
"2018-01-04 18:54:43";"mmunozt9"
"2018-01-04 18:55:31";"BACKOFFICEVF"
"2018-01-04 18:57:00";"mgcampo7"
"2018-01-04 18:57:37";"92249"
"2018-01-04 18:58:24";"92249"
"2018-01-04 19:10:06";"aparrag2"
"2018-01-04 19:15:55";"mmateup2"
"2018-01-04 19:45:45";"92395"
"2018-01-04 19:58:11";"mmunozt9"
"2018-01-04 20:01:43";"BACKOFFICEVF"
"2018-01-04 20:04:05";"mgcampo7"
"2018-01-04 20:06:23";"mmunozt9"
"2018-01-04 20:27:50";"mmateup2"
"2018-01-04 20:44:54";"rmunozrb"
"2018-01-05 06:55:25";"sggonzah"
"2018-01-05 07:04:50";"mtorcid2"
"2018-01-05 07:48:32";"cperteg2"
"2018-01-05 08:04:29";"sarroyo9"
"2018-01-05 08:04:57";"aceldaa"
"2018-01-05 08:06:25";"rsardin1"
"2018-01-05 08:13:40";"mmunozt9"
"2018-01-05 08:16:58";"bigualt1"
"2018-01-05 08:20:29";"gizquie5"
"2018-01-05 08:53:19";"cperteg2"
"2018-01-05 09:10:25";"92210"
"2018-01-05 09:15:32";"mgayuso2"
"2018-01-05 09:22:44";"aceldaa"
"2018-01-05 09:37:55";"gizquie5"
"2018-01-05 09:40:34";"mrubiam"
"2018-01-05 09:41:21";"mmunozt9"
"2018-01-05 09:43:26";"92490"
"2018-01-05 10:24:32";"oespino6"
"2018-01-05 10:46:10";"ajherna2"
"2018-01-05 10:57:38";"aceldaa"
"2018-01-05 10:57:57";"mrubiam"
"2018-01-05 11:02:20";"lruizbe"
"2018-01-05 11:02:52";"gizquie5"
"2018-01-05 11:04:54";"mmunozt9"
"2018-01-05 11:23:40";"mbarriga"
"2018-01-05 11:30:07";"mmunozt9"
"2018-01-05 11:33:01";"cperteg2"
"2018-01-05 11:41:08";"mtorcid2"
"2018-01-05 11:44:36";"rpelege1"
"2018-01-05 11:51:48";"rsardin1"
"2018-01-05 11:51:48";"rsardin1"
"2018-01-05 11:55:08";"mibanezr"
"2018-01-05 11:58:50";"mrubiam"
"2018-01-05 12:03:02";"ajherna2"
"2018-01-05 12:05:58";"gizquie5"
"2018-01-05 12:14:10";"aceldaa"
"2018-01-05 12:20:11";"sggonzah"
"2018-01-05 12:25:33";"BACKOFFICEVF"
"2018-01-05 12:36:59";"mmunozt9"
"2018-01-05 12:39:49";"lruizbe"
"2018-01-05 12:53:08";"92210"
"2018-01-05 12:55:36";"oespino6"
"2018-01-05 12:56:28";"92395"
"2018-01-05 13:01:02";"lpinang1"
"2018-01-05 13:04:21";"rpelege1"
"2018-01-05 13:05:13";"BACKOFFICEVF"
"2018-01-05 13:12:31";"gizquie5"
"2018-01-05 13:14:48";"oespino6"
"2018-01-05 13:27:04";"BACKOFFICEVF"
"2018-01-05 13:33:21";"mgcampo7"
"2018-01-05 13:45:03";"mmunozt9"
"2018-01-05 13:56:37";"lruizbe"
"2018-01-05 13:58:39";"mmunozt9"
"2018-01-05 13:59:00";"92208"
"2018-01-05 14:08:58";"92337"
"2018-01-05 14:12:00";"92249"
"2018-01-05 14:17:41";"mmunozt9"
"2018-01-05 14:18:27";"mmunozt9"
"2018-01-05 14:34:49";"mescudek"
"2018-01-05 14:36:48";"rgmarti9"
"2018-01-05 14:41:57";"cperteg2"
"2018-01-05 14:47:19";"BACKOFFICEVF"
"2018-01-05 14:56:23";"mmoreta2"
"2018-01-05 15:00:12";"mnortes1"
"2018-01-05 15:00:59";"mgcampo7"
"2018-01-05 15:03:40";"mmunozt9"
"2018-01-05 15:08:26";"oespino6"
"2018-01-05 15:12:42";"oespino6"
"2018-01-05 15:21:31";"mmunozt9"
"2018-01-05 15:29:46";"mmateup2"
"2018-01-05 15:44:08";"mmunozt9"
"2018-01-05 15:52:14";"BACKOFFICEVF"
"2018-01-05 15:59:36";"mmateup2"
"2018-01-05 16:07:20";"mmunozt9"
"2018-01-05 16:31:53";"92337"
"2018-01-05 16:36:07";"aparrag2"
"2018-01-05 16:36:27";"aparrag2"
"2018-01-05 16:36:53";"aparrag2"
"2018-01-05 16:41:54";"92208"
"2018-01-05 16:55:50";"oespino6"
"2018-01-05 17:02:11";"92395"
"2018-01-05 17:20:57";"BACKOFFICEVF"
"2018-01-05 17:35:56";"mmunozt9"
"2018-01-05 17:51:17";"mnortes1"
"2018-01-05 17:53:16";"mmateup2"
"2018-01-05 17:57:11";"mgcampo7"
"2018-01-05 18:13:35";"jgmoya1b"
"2018-01-05 18:35:48";"mmunozt9"
"2018-01-05 18:43:16";"BACKOFFICEVF"
"2018-01-05 18:46:17";"mmunozt9"
"2018-01-05 19:09:27";"mmateup2"
"2018-01-05 19:13:36";"mescudek"
"2018-01-05 19:45:31";"BACKOFFICEVF"
"2018-01-05 19:46:31";"92337"
"2018-01-05 19:49:05";"mmunozt9"
"2018-01-05 20:17:36";"rgmarti9"
"2018-01-05 20:46:32";"jgmoya1b"
"2018-01-05 20:47:08";"92337"
"2018-01-05 20:52:16";"mmunozt9"
"2018-01-06 08:19:28";"amolins"
"2018-01-06 08:21:37";"mmunozt9"
"2018-01-06 08:43:42";"mmunozt9"
"2018-01-06 08:46:21";"92392"
"2018-01-06 09:12:36";"mrubiol5"
"2018-01-06 09:26:05";"mmunozt9"
"2018-01-06 10:09:11";"mmunozt9"
"2018-01-06 10:19:31";"amolins"
"2018-01-06 10:34:14";"mmunozt9"
"2018-01-06 11:45:08";"mrubiol5"
"2018-01-06 11:55:19";"mmunozt9"
"2018-01-06 12:57:24";"amolins"
"2018-01-06 13:20:12";"mrubiol5"
"2018-01-06 13:38:17";"mmunozt9"
"2018-01-06 13:49:35";"mmunozt9"
"2018-01-06 14:25:07";"mmunozt9"
"2018-01-06 14:28:32";"mmateup2"
"2018-01-06 14:38:41";"mcabellm"
"2018-01-06 14:48:22";"92208"
"2018-01-06 14:54:46";"mmunozt9"
"2018-01-06 15:33:28";"mmateup2"
"2018-01-06 15:43:23";"mmunozt9"
"2018-01-06 16:01:57";"mmunozt9"
"2018-01-06 16:08:57";"mcabellm"
"2018-01-06 18:02:41";"mmateup2"
"2018-01-06 19:44:34";"mmunozt9"
"2018-01-06 20:02:25";"mmunozt9"
"2018-01-06 20:07:56";"BACKOFFICEVF"
"2018-01-07 08:05:42";"mmunozt9"
"2018-01-07 08:22:12";"mmunozt9"
"2018-01-07 09:08:27";"92392"
"2018-01-07 10:15:16";"mrubiol5"
"2018-01-07 10:27:53";"amolins"
"2018-01-07 10:33:25";"mmunozt9"
"2018-01-07 11:13:11";"mmunozt9"
"2018-01-07 11:20:40";"mmunozt9"
"2018-01-07 11:32:47";"mrubiol5"
"2018-01-07 12:50:12";"amolins"
"2018-01-07 12:54:29";"mmunozt9"
"2018-01-07 13:03:11";"mmunozt9"
"2018-01-07 13:53:32";"mrubiol5"
"2018-01-07 14:01:36";"mmunozt9"
"2018-01-07 14:19:50";"mmunozt9"
"2018-01-07 14:36:01";"mcabellm"
"2018-01-07 14:36:07";"mmateup2"
"2018-01-07 14:53:52";"mmunozt9"
"2018-01-07 16:03:13";"92208"
"2018-01-07 16:23:27";"mcabellm"
"2018-01-07 16:41:08";"mmunozt9"
"2018-01-07 17:16:58";"mmunozt9"
"2018-01-07 17:43:58";"mmunozt9"
"2018-01-07 18:24:36";"mmateup2"
"2018-01-07 18:46:12";"BACKOFFICEVF"
"2018-01-07 18:51:53";"mcabellm"
"2018-01-07 20:05:11";"mcabellm"
"2018-01-11 13:44:45";"mmoreta2"
"2018-01-11 13:55:14";"mochoac3"
"2018-01-11 14:08:25";"mgomezaw"
"2018-01-11 14:28:19";"cbanosg3"
"2018-01-11 14:36:48";"mmateup2"
"2018-01-11 14:48:45";"amolins"
"2018-01-11 14:49:12";"mcabellm"
"2018-01-11 14:55:52";"mmunozt9"
"2018-01-11 14:57:44";"mochoac3"
"2018-01-11 15:00:39";"BACKOFFICEVF"
"2018-01-11 15:03:05";"rmunozrb"
"2018-01-11 15:53:47";"mcabellm"
"2018-01-11 16:06:19";"mgomezaw"
"2018-01-11 16:46:09";"92324"
"2018-01-11 17:03:40";"cbanosg3"
"2018-01-11 17:11:20";"mochoac3"
"2018-01-11 17:16:30";"mcabellm"
"2018-01-11 17:18:54";"rgmarti9"
"2018-01-11 17:31:54";"mmateup2"
"2018-01-11 17:37:27";"mmunozt9"
"2018-01-11 18:08:05";"mgomezaw"
"2018-01-11 18:59:15";"mochoac3"
"2018-01-11 19:17:52";"mmateup2"
"2018-01-11 19:47:37";"mmunozt9"
"2018-01-11 19:55:47";"mmunozt9"
"2018-01-11 20:01:09";"92268"
"2018-01-11 20:23:33";"rmunozrb"
"2018-01-11 21:00:01";"mcabellm"
"2018-01-12 08:09:25";"amolins"
"2018-01-12 08:11:12";"92210"
"2018-01-12 08:19:20";"gsanzso1"
"2018-01-12 08:27:05";"mmunozt9"
"2018-01-12 08:33:28";"mmunozt9"
"2018-01-12 08:33:38";"mmunozt9"
"2018-01-12 08:45:47";"mmunozt9"
"2018-01-12 08:52:40";"mmunozt9"
"2018-01-12 09:04:00";"mmunozt9"
"2018-01-12 09:04:33";"admin"
"2018-01-12 09:15:23";"mhuelam2"
"2018-01-12 09:16:02";"admin"
"2018-01-12 09:58:27";"mmunozt9"
"2018-01-12 09:59:50";"mmunozt9"
"2018-01-12 10:12:15";"mmunozt9"
"2018-01-12 10:19:30";"mmunozt9"
"2018-01-12 10:28:17";"amolins"
"2018-01-12 10:33:15";"mmunozt9"
"2018-01-12 10:51:45";"mmunozt9"
"2018-01-12 10:59:03";"bigualt1"
"2018-01-12 11:23:45";"admin"
"2018-01-12 11:35:34";"mhuelam2"
"2018-01-12 11:39:45";"amolins"
"2018-01-12 11:54:54";"mmunozt9"
"2018-01-12 11:56:03";"admin"
"2018-01-12 12:20:12";"mmunozt9"
"2018-01-12 12:24:40";"mmunozt9"
"2018-01-12 12:35:57";"mmunozt9"
"2018-01-12 12:37:00";"mmunozt9"
"2018-01-12 12:37:07";"mmunozt9"
"2018-01-12 12:50:12";"mhuelam2"
"2018-01-12 12:54:30";"amolins"
