"Fecha";"Usuario"
"2017-10-26 09:11:41";"mmunozt9"
"2017-10-26 09:15:13";"mhuelam2"
"2017-10-26 09:20:05";"92385"
"2017-10-26 09:32:40";"mgomezaw"
"2017-10-26 09:47:27";"ppaniag4"
"2017-10-26 10:07:48";"92480"
"2017-10-26 10:11:06";"rpelege1"
"2017-10-26 10:31:24";"amolins"
"2017-10-26 10:32:34";"mmunozt9"
"2017-10-26 11:09:42";"oespino6"
"2017-10-26 11:16:37";"rmancin2"
"2017-10-26 11:31:37";"92374"
"2017-10-26 11:40:46";"mgomezaw"
"2017-10-26 11:45:51";"amolins"
"2017-10-26 11:55:13";"92480"
"2017-10-26 12:09:21";"ppaniag4"
"2017-10-26 12:12:57";"mmunozt9"
"2017-10-26 12:16:22";"BACKOFFICEVF"
"2017-10-26 12:40:32";"aceldaa"
"2017-10-26 12:41:15";"mmunozt9"
"2017-10-26 12:45:13";"oespino6"
"2017-10-26 12:51:11";"mrubiol5"
"2017-10-26 13:02:25";"92208"
"2017-10-26 13:20:07";"mmunozt9"
"2017-10-26 13:22:24";"mmunozt9"
"2017-10-26 13:57:31";"mmateup2"
"2017-10-26 14:00:59";"BACKOFFICEVF"
"2017-10-26 14:11:33";"mnortes1"
"2017-10-26 14:11:38";"pmormon1"
"2017-10-26 14:16:31";"mmunozt9"
"2017-10-26 14:19:08";"BACKOFFICEVF"
"2017-10-26 14:20:48";"92385"
"2017-10-26 14:21:28";"BACKOFFICEVF"
"2017-10-26 14:24:50";"rmancin2"
"2017-10-26 14:33:53";"bporras2"
"2017-10-26 14:35:12";"bporras2"
"2017-10-26 14:40:11";"mmateup2"
"2017-10-26 14:43:19";"ycuevas2"
"2017-10-26 14:43:26";"92208"
"2017-10-26 14:47:40";"mmunozt9"
"2017-10-26 14:53:49";"yflorin1"
"2017-10-26 14:54:09";"bporras2"
"2017-10-26 15:15:13";"mmunozt9"
"2017-10-26 15:47:03";"BACKOFFICEVF"
"2017-10-26 15:49:59";"mmunozt9"
"2017-10-26 16:01:42";"mmateup2"
"2017-10-26 16:12:30";"pmormon1"
"2017-10-26 16:55:39";"mmunozt9"
"2017-10-26 17:11:16";"jgmoya1b"
"2017-10-26 17:30:08";"92395"
"2017-10-26 17:37:14";"mmateup2"
"2017-10-26 17:46:13";"ycuevas2"
"2017-10-26 17:55:26";"mmunozt9"
"2017-10-26 18:39:38";"jgmoya1b"
"2017-10-26 18:57:26";"ycuevas2"
"2017-10-26 18:58:38";"mmunozt9"
"2017-10-26 19:09:58";"mmateup2"
"2017-10-26 19:15:10";"92395"
