"Fecha";"Usuario"
"2017-09-28 14:10:57";"ipezona3"
"2017-09-28 14:12:10";"jacobo.cataluna"
"2017-09-28 14:12:14";"jamezqu2"
"2017-09-28 14:15:17";"mmunozt9"
"2017-09-28 14:16:44";"cmoral68"
"2017-09-28 14:17:28";"mmunozt9"
"2017-09-28 14:18:30";"mmateup2"
"2017-09-28 14:20:28";"eusmamu"
"2017-09-28 14:24:51";"jgiral26"
"2017-09-28 14:33:06";"atiquej2"
"2017-09-28 14:33:48";"mmunozt9"
"2017-09-28 14:35:25";"mmunozt9"
"2017-09-28 14:48:16";"amunozgs"
"2017-09-28 14:49:00";"atorotr"
"2017-09-28 14:49:40";"arestref"
"2017-09-28 14:50:05";"amedin29"
"2017-09-28 14:50:28";"elopezv4"
"2017-09-28 14:50:53";"jmarine6"
"2017-09-28 14:51:19";"lvalen26"
"2017-09-28 14:51:40";"lcastanm"
"2017-09-28 14:52:06";"mmurillu"
"2017-09-28 14:53:05";"mmontank"
"2017-09-28 14:53:35";"mvarga62"
"2017-09-28 14:53:57";"tburban1"
"2017-09-28 14:54:19";"ycorral5"
"2017-09-28 14:54:38";"yregala"
"2017-09-28 15:04:41";"mmunozt9"
"2017-09-28 15:16:35";"mmunozt9"
"2017-09-28 15:21:56";"mmunozt9"
"2017-09-28 15:32:29";"mmunozt9"
"2017-09-28 15:39:19";"mmunozt9"
"2017-09-28 15:40:17";"mmunozt9"
"2017-09-28 16:03:03";"jacobo.cataluna"
"2017-09-28 16:16:05";"jacobo.cataluna"
"2017-09-28 16:18:56";"mmunozt9"
"2017-09-28 16:20:01";"92451"
"2017-09-28 16:21:24";"jacobo.cataluna"
"2017-09-28 16:40:27";"jacobo.cataluna"
"2017-09-28 16:45:01";"mmunozt9"
"2017-09-28 17:10:26";"admin"
"2017-09-28 17:29:17";"jalzatee"
"2017-09-28 17:37:31";"mmunozt9"
"2017-09-28 17:39:02";"mmunozt9"
"2017-09-28 17:41:06";"jacobo.cataluna"
"2017-09-28 17:42:21";"mmunozt9"
"2017-09-28 18:00:02";"wcolora1"
"2017-09-28 18:02:17";"wcolora1"
"2017-09-28 18:03:59";"aospinag"
"2017-09-28 18:09:02";"aospinag"
"2017-09-28 18:13:50";"mmunozt9"
"2017-09-28 18:21:22";"92296"
"2017-09-28 18:22:11";"92372"
"2017-09-28 18:22:34";"92455"
"2017-09-28 18:23:51";"92315"
"2017-09-28 18:23:53";"92458"
"2017-09-28 18:26:29";"92315"
"2017-09-28 18:27:12";"92242"
"2017-09-28 18:34:34";"92451"
"2017-09-28 18:44:07";"mmunozt9"
"2017-09-28 19:01:39";"mmunozt9"
"2017-09-28 19:15:52";"mmunozt9"
"2017-09-29 05:59:55";"92467"
"2017-09-29 06:01:42";"92473"
"2017-09-29 06:02:10";"bdacasa1"
"2017-09-29 06:37:19";"92474"
"2017-09-29 06:57:38";"mmunozt9"
"2017-09-29 07:02:25";"ollanos"
"2017-09-29 07:06:48";"mmunozt9"
"2017-09-29 07:12:29";"mmunozt9"
"2017-09-29 07:13:11";"admin"
"2017-09-29 07:15:55";"jmarino8"
"2017-09-29 07:21:34";"mmunozt9"
"2017-09-29 07:24:09";"mmunozt9"
"2017-09-29 07:41:29";"mmunozt9"
"2017-09-29 07:47:44";"mmunozt9"
"2017-09-29 07:54:11";"mmunozt9"
"2017-09-29 07:57:19";"92439"
"2017-09-29 07:57:50";"mmunozt9"
"2017-09-29 08:07:09";"92303"
"2017-09-29 08:32:32";"mmunozt9"
"2017-09-29 09:05:10";"jrestree"
"2017-09-29 09:25:43";"mmunozt9"
"2017-09-29 09:45:37";"mmunozt9"
"2017-09-29 09:48:52";"mmunozt9"
"2017-09-29 10:23:20";"mmunozt9"
"2017-09-29 10:24:29";"mmunozt9"
"2017-09-29 10:26:02";"mmunozt9"
"2017-09-29 10:48:36";"mmunozt9"
"2017-09-29 10:52:51";"mmunozt9"
"2017-09-29 11:04:57";"mmunozt9"
"2017-09-29 11:08:47";"mmunozt9"
"2017-09-29 11:17:15";"mmunozt9"
"2017-09-29 11:58:22";"jfmartin"
"2017-09-29 11:59:41";"jfmartin"
"2017-09-29 12:05:02";"92311"
"2017-09-29 12:11:22";"92336"
"2017-09-29 12:26:31";"mmunozt9"
"2017-09-29 12:33:43";"mmunozt9"
"2017-09-29 12:41:37";"mmunozt9"
"2017-09-29 12:57:46";"hdelcam1"
"2017-09-29 13:10:34";"mmunozt9"
"2017-09-29 13:18:38";"mmunozt9"
"2017-09-29 14:03:15";"mmunozt9"
"2017-09-29 14:04:31";"mmunozt9"
"2017-09-29 14:05:09";"mmunozt9"
"2017-09-29 14:06:59";"mmateup2"
"2017-09-29 14:14:41";"mmunozt9"
"2017-09-29 14:21:56";"mmateup2"
"2017-09-29 14:23:59";"92451"
"2017-09-29 14:25:11";"mmunozt9"
"2017-09-29 14:39:27";"atiquej2"
"2017-09-29 15:02:58";"jacobo.cataluna"
"2017-09-29 15:34:45";"mmateup2"
"2017-09-29 15:45:52";"mmunozt9"
"2017-09-29 16:04:52";"mmunozt9"
"2017-09-29 16:05:12";"mmunozt9"
"2017-09-29 16:05:22";"mmunozt9"
"2017-09-29 16:05:41";"mmunozt9"
"2017-09-29 17:32:10";"mmunozt9"
"2017-09-29 17:33:52";"mmunozt9"
"2017-09-29 19:53:29";"tgomezr5"
"2017-09-30 06:42:31";"92474"
"2017-09-30 07:04:17";"mmunozt9"
"2017-09-30 07:05:07";"mmunozt9"
"2017-09-30 07:14:37";"mmunozt9"
"2017-09-30 07:15:31";"mmunozt9"
"2017-09-30 08:13:44";"mmunozt9"
"2017-09-30 09:04:28";"mmunozt9"
"2017-09-30 11:08:18";"mmunozt9"
"2017-09-30 11:31:38";"mmunozt9"
"2017-09-30 12:17:04";"mmunozt9"
"2017-09-30 12:29:03";"92474"
"2017-09-30 12:44:44";"mmunozt9"
"2017-09-30 12:57:01";"mmunozt9"
"2017-09-30 13:44:28";"mmunozt9"
"2017-09-30 15:04:55";"mmunozt9"
"2017-09-30 15:08:13";"mmunozt9"
"2017-09-30 15:08:17";"mmunozt9"
"2017-09-30 18:15:04";"mmunozt9"
"2017-09-30 19:40:02";"mmunozt9"
"2017-10-01 06:46:14";"92474"
"2017-10-01 07:49:43";"mmunozt9"
"2017-10-01 08:23:57";"mmunozt9"
"2017-10-01 09:30:45";"mmunozt9"
"2017-10-01 10:50:35";"mmunozt9"
"2017-10-01 11:30:05";"mmunozt9"
"2017-10-01 12:07:23";"mmunozt9"
"2017-10-01 12:23:53";"mmunozt9"
"2017-10-01 12:55:28";"mmunozt9"
"2017-10-01 13:34:11";"mmunozt9"
"2017-10-01 13:37:12";"mmunozt9"
"2017-10-01 13:37:30";"mmunozt9"
"2017-10-01 15:51:10";"mmunozt9"
"2017-10-01 19:16:29";"mmunozt9"
