"Fecha";"Usuario"
"2018-02-07 12:48:01";"mmunozt9"
"2018-02-07 13:03:23";"mhuelam2"
"2018-02-07 13:07:04";"gizquie5"
"2018-02-07 13:15:50";"mmunozt9"
"2018-02-07 13:17:03";"rpelege1"
"2018-02-07 13:24:48";"mmunozt9"
"2018-02-07 13:38:33";"rsardin1"
"2018-02-07 13:41:13";"mescudem"
"2018-02-07 13:52:35";"mmunozt9"
"2018-02-07 13:56:36";"mgomezaw"
"2018-02-07 14:09:43";"92496"
"2018-02-07 14:12:26";"mmunozt9"
"2018-02-07 14:12:46";"mochoac3"
"2018-02-07 14:17:58";"mgomezaw"
"2018-02-07 14:20:16";"mbarriga"
"2018-02-07 14:20:50";"92208"
"2018-02-07 14:26:34";"cbanosg3"
"2018-02-07 14:29:51";"mmunozt9"
"2018-02-07 14:36:00";"mmateup2"
"2018-02-07 14:38:47";"mescudek"
"2018-02-07 14:45:48";"mmunozt9"
"2018-02-07 14:51:15";"osolerl1"
"2018-02-07 15:00:44";"mmunozt9"
"2018-02-07 15:08:32";"mnortes1"
"2018-02-07 15:09:37";"mgomezaw"
"2018-02-07 15:09:50";"mmunozt9"
"2018-02-07 15:13:47";"mochoac3"
"2018-02-07 15:15:28";"mmunozt9"
"2018-02-07 15:24:44";"mmateup2"
"2018-02-07 15:29:52";"rgmarti9"
"2018-02-07 15:35:06";"mbarriga"
"2018-02-07 15:46:55";"92201"
"2018-02-07 15:50:31";"mmunozt9"
"2018-02-07 16:10:38";"92395"
"2018-02-07 16:21:38";"mgomezaw"
"2018-02-07 16:25:33";"mgcampo7"
"2018-02-07 16:29:16";"mescudek"
"2018-02-07 16:30:29";"mmunozt9"
"2018-02-07 16:54:43";"mnortes1"
"2018-02-07 17:09:13";"rmunozrb"
"2018-02-07 17:21:10";"92337"
"2018-02-07 17:21:19";"92324"
"2018-02-07 17:21:46";"mmunozt9"
"2018-02-07 17:22:31";"cbanosg3"
"2018-02-07 17:24:58";"oespino6"
"2018-02-07 17:37:58";"mgomezaw"
"2018-02-07 17:50:34";"mescudek"
"2018-02-07 17:57:32";"mmateup2"
"2018-02-07 17:59:13";"mmunozt9"
"2018-02-07 18:04:51";"mmunozt9"
"2018-02-07 18:07:26";"mmateup2"
"2018-02-07 18:32:21";"mochoac3"
"2018-02-07 18:39:25";"mmunozt9"
"2018-02-07 18:45:08";"cbanosg3"
"2018-02-07 18:45:20";"rmunozrb"
"2018-02-07 18:55:00";"osolerl1"
"2018-02-07 19:05:32";"mmunozt9"
"2018-02-07 19:15:03";"lpinang1"
"2018-02-07 19:18:42";"92496"
"2018-02-07 19:47:21";"mmunozt9"
"2018-02-07 19:48:03";"mmateup2"
"2018-02-07 19:52:28";"mescudek"
"2018-02-07 19:53:15";"mgcampo7"
"2018-02-07 19:56:31";"rmunozrb"
"2018-02-07 20:05:03";"nperdom5"
"2018-02-07 20:05:14";"cbanosg3"
"2018-02-07 20:36:13";"92496"
"2018-02-07 20:59:00";"mmateup2"
"2018-02-08 07:31:17";"cperteg2"
"2018-02-08 07:36:20";"fsanchi2"
"2018-02-08 08:00:53";"mmunozt9"
"2018-02-08 08:09:08";"rsardin1"
"2018-02-08 08:17:36";"sarroyo9"
"2018-02-08 08:44:48";"mhuelam2"
"2018-02-08 08:45:34";"mmunozt9"
"2018-02-08 08:45:40";"gizquie5"
"2018-02-08 09:15:11";"CGLADMINISTRADOR"
"2018-02-08 09:49:00";"gizquie5"
"2018-02-08 09:52:21";"92392"
"2018-02-08 09:54:51";"mhuelam2"
"2018-02-08 10:21:16";"rsardin1"
"2018-02-08 10:22:06";"mmunozt9"
"2018-02-08 10:35:38";"rpelege1"
"2018-02-08 10:44:35";"mbarriga"
"2018-02-08 10:49:14";"gizquie5"
"2018-02-08 10:53:03";"mmunozt9"
"2018-02-08 11:01:37";"mmunozt9"
"2018-02-08 11:15:51";"mmunozt9"
"2018-02-08 11:39:30";"amolins"
"2018-02-08 11:54:10";"mmunozt9"
"2018-02-08 12:00:02";"oespino6"
"2018-02-08 12:04:09";"mmunozt9"
"2018-02-08 12:12:19";"ajherna2"
"2018-02-08 12:13:03";"gizquie5"
"2018-02-08 12:19:23";"sarroyo9"
"2018-02-08 12:21:15";"92496"
"2018-02-08 12:25:22";"rpelege1"
"2018-02-08 12:35:44";"mmunozt9"
"2018-02-08 12:46:08";"92201"
"2018-02-08 12:46:27";"fsanchi2"
"2018-02-08 12:47:30";"92480"
"2018-02-08 12:51:01";"amolins"
"2018-02-08 13:01:08";"mmunozt9"
"2018-02-08 13:03:00";"mbarriga"
"2018-02-08 13:03:04";"mhuelam2"
"2018-02-08 13:09:10";"mmunozt9"
"2018-02-08 13:32:26";"gizquie5"
"2018-02-08 13:38:18";"ajherna2"
"2018-02-08 13:38:31";"mmunozt9"
"2018-02-08 13:52:03";"mmunozt9"
"2018-02-08 13:57:25";"fsanchi2"
"2018-02-08 14:00:38";"mgomezaw"
"2018-02-08 14:16:47";"mmunozt9"
"2018-02-08 14:25:13";"cbanosg3"
"2018-02-08 14:33:27";"mescudek"
"2018-02-08 14:44:02";"mmateup2"
"2018-02-08 14:48:09";"bigualt1"
"2018-02-08 14:53:06";"mgcongo1"
"2018-02-08 14:53:10";"osolerl1"
"2018-02-08 15:06:08";"mmateup2"
"2018-02-08 15:19:32";"mmunozt9"
"2018-02-08 15:25:21";"rmunozrb"
"2018-02-08 15:32:36";"92337"
"2018-02-08 15:36:00";"cbanosg3"
"2018-02-08 15:38:15";"mcabellm"
"2018-02-08 15:38:37";"92394"
"2018-02-08 15:49:16";"mbarriga"
"2018-02-08 15:59:49";"mgcongo1"
"2018-02-08 16:20:15";"mgcampo7"
"2018-02-08 16:21:16";"mmunozt9"
"2018-02-08 16:22:20";"mgomezaw"
"2018-02-08 16:42:22";"mmateup2"
"2018-02-08 16:44:47";"osolerl1"
"2018-02-08 16:57:03";"mmateup2"
"2018-02-08 17:32:52";"mmunozt9"
"2018-02-08 17:34:25";"rmunozrb"
"2018-02-08 17:35:48";"92394"
"2018-02-08 17:36:20";"mgomezaw"
"2018-02-08 17:45:39";"oespino6"
"2018-02-08 17:47:38";"92394"
"2018-02-08 18:05:33";"mmunozt9"
"2018-02-08 18:08:38";"mmunozt9"
"2018-02-08 18:11:45";"cbanosg3"
"2018-02-08 18:23:36";"oespino6"
"2018-02-08 18:45:20";"mgcongo1"
"2018-02-08 18:45:28";"mmunozt9"
"2018-02-08 18:55:34";"92208"
"2018-02-08 19:07:02";"mmateup2"
"2018-02-08 19:09:20";"mgcampo7"
"2018-02-08 19:13:41";"mnortes1"
"2018-02-08 19:18:32";"mmunozt9"
"2018-02-08 19:31:06";"mbarriga"
"2018-02-08 20:00:27";"aparrag2"
"2018-02-08 20:48:39";"92394"
"2018-02-08 20:50:17";"mcabellm"
"2018-02-08 20:53:29";"92337"
"2018-02-08 20:57:55";"mmunozt9"
"2018-02-09 07:19:39";"fsanchi2"
"2018-02-09 07:56:49";"mmunozt9"
"2018-02-09 08:11:02";"jmfernad"
"2018-02-09 08:17:13";"mhuelam2"
"2018-02-09 08:36:52";"mmunozt9"
"2018-02-09 08:40:03";"mmunozt9"
"2018-02-09 08:53:04";"gizquie5"
"2018-02-09 09:02:17";"mrubiol5"
"2018-02-09 09:15:44";"ajherna2"
"2018-02-09 09:19:10";"mmunozt9"
"2018-02-09 09:19:21";"jmfernad"
"2018-02-09 09:26:10";"mmunozt9"
