"Fecha";"Usuario";"Agencia"
"2018-05-03 12:50:30";"rpelege1";
"2018-05-03 13:10:19";"mmunozt9";
"2018-05-03 13:21:45";"mmateup2";
"2018-05-03 13:28:31";"mhuelam2";
"2018-05-03 13:41:13";"amolins";
"2018-05-03 13:43:54";"cperteg2";
"2018-05-03 13:46:02";"92480";
"2018-05-03 13:48:20";"92496";
"2018-05-03 13:56:27";"mmateup2";
"2018-05-03 13:59:24";"mnortes1";
"2018-05-03 14:01:56";"mgomezaw";
"2018-05-03 14:07:15";"mmunozt9";
"2018-05-03 14:07:25";"mhuelam2";
"2018-05-03 14:07:31";"92337";
"2018-05-03 14:10:14";"mhuelam2";
"2018-05-03 14:13:58";"mhuelam2";
"2018-05-03 14:20:46";"mhuelam2";
"2018-05-03 14:24:14";"mcabellm";
"2018-05-03 14:36:42";"mmunozt9";
"2018-05-03 15:06:21";"mmateup2";
"2018-05-03 15:16:44";"mgomezaw";
"2018-05-03 16:07:46";"mmateup2";
"2018-05-03 16:13:49";"oespino6";
"2018-05-03 16:14:21";"mcabellm";
"2018-05-03 16:18:39";"rmunozrb";
"2018-05-03 16:24:54";"mhuelam2";
"2018-05-03 16:29:15";"mgomezaw";
"2018-05-03 16:34:12";"mmunozt9";
"2018-05-03 17:34:36";"92324";
"2018-05-03 18:30:16";"92496";
"2018-05-03 18:35:47";"mmateup2";
"2018-05-03 19:00:52";"mhuelam2";
"2018-05-03 19:02:21";"92337";
"2018-05-03 19:25:55";"mmunozt9";
"2018-05-03 19:47:15";"rmunozrb";
"2018-05-03 20:04:44";"92337";
"2018-05-04 06:47:18";"fsanchi2";
"2018-05-04 07:03:03";"mmunozt9";
"2018-05-04 07:03:06";"amolins";
"2018-05-04 07:07:17";"92210";
"2018-05-04 07:09:13";"rsardin1";
"2018-05-04 07:32:22";"92496";
"2018-05-04 08:06:01";"mmunozt9";
"2018-05-04 08:08:13";"mmunozt9";
"2018-05-04 08:18:59";"mmunozt9";
"2018-05-04 08:22:24";"mmunozt9";
"2018-05-04 09:30:26";"mmunozt9";
"2018-05-04 09:39:16";"mmunozt9";
"2018-05-04 09:54:45";"oespino6";
"2018-05-04 10:12:07";"amolins";
"2018-05-04 10:12:17";"mmunozt9";
"2018-05-04 10:24:45";"mmunozt9";
"2018-05-04 10:37:20";"fsanchi2";
"2018-05-04 10:58:53";"mmunozt9";
"2018-05-04 11:15:39";"mmunozt9";
"2018-05-04 11:19:03";"mmunozt9";
"2018-05-04 11:23:50";"oespino6";
"2018-05-04 11:29:11";"mmunozt9";
"2018-05-04 11:30:46";"mmunozt9";
"2018-05-04 11:37:21";"amolins";
"2018-05-04 12:23:15";"mmunozt9";
"2018-05-04 12:46:37";"92210";
"2018-05-04 13:08:45";"mhuelam2";
"2018-05-04 13:16:18";"rpelege1";
"2018-05-04 13:28:47";"mmateup2";
"2018-05-04 13:34:39";"amolins";
"2018-05-04 13:56:58";"mhuelam2";
"2018-05-04 13:58:14";"mmunozt9";
"2018-05-04 14:16:54";"rpelege1";
"2018-05-04 14:17:11";"mmunozt9";
"2018-05-04 14:25:48";"92337";
"2018-05-04 14:45:53";"mhuelam2";
"2018-05-04 14:49:27";"mmateup2";
"2018-05-04 14:55:13";"rmunozrb";
"2018-05-04 15:00:10";"mhuelam2";
"2018-05-04 15:03:10";"oespino6";
"2018-05-04 15:36:21";"mhuelam2";
"2018-05-04 15:43:33";"rpelege1";
"2018-05-04 15:52:27";"mmunozt9";
"2018-05-04 15:54:09";"mhuelam2";
"2018-05-04 15:55:53";"mmateup2";
"2018-05-04 16:00:26";"rmunozrb";
"2018-05-04 16:45:41";"rpelege1";
"2018-05-04 17:02:34";"mmateup2";
"2018-05-04 17:12:55";"mhuelam2";
"2018-05-04 17:54:09";"mhuelam2";
"2018-05-04 17:56:39";"mhuelam2";
"2018-05-04 17:57:42";"mmunozt9";
"2018-05-04 18:40:45";"mmateup2";
"2018-05-04 19:36:16";"rpelege1";
"2018-05-04 19:39:58";"mhuelam2";
"2018-05-04 19:41:41";"mmunozt9";
"2018-05-05 06:17:54";"cperteg2";
"2018-05-05 07:36:48";"cperteg2";
"2018-05-05 07:55:07";"mmunozt9";
"2018-05-05 08:49:04";"cperteg2";
"2018-05-05 10:10:12";"mmunozt9";
"2018-05-05 10:21:49";"mmunozt9";
"2018-05-05 11:01:25";"cperteg2";
"2018-05-05 11:15:36";"mmunozt9";
"2018-05-05 12:31:12";"mmunozt9";
"2018-05-05 12:55:16";"mmunozt9";
"2018-05-05 12:58:17";"mmateup2";
"2018-05-05 12:58:18";"cperteg2";
"2018-05-05 13:04:32";"rpelege1";
"2018-05-05 13:05:55";"mgomezaw";
"2018-05-05 13:46:28";"mmunozt9";
"2018-05-05 13:46:57";"mrmartio";
"2018-05-05 14:15:28";"mmateup2";
"2018-05-05 15:00:15";"rpelege1";
"2018-05-05 15:01:27";"mgomezaw";
"2018-05-05 15:44:02";"mmateup2";
"2018-05-05 16:00:12";"mmunozt9";
"2018-05-05 17:01:08";"rpelege1";
"2018-05-05 17:04:40";"mgomezaw";
"2018-05-05 17:07:12";"mmunozt9";
"2018-05-05 17:24:54";"mmunozt9";
"2018-05-05 17:58:34";"mmateup2";
"2018-05-06 07:02:47";"cperteg2";
"2018-05-06 07:23:32";"mmunozt9";
"2018-05-06 08:55:39";"cperteg2";
"2018-05-06 10:32:36";"mmunozt9";
"2018-05-06 10:42:52";"cperteg2";
"2018-05-06 11:40:29";"mmunozt9";
"2018-05-06 11:53:41";"cperteg2";
"2018-05-06 12:01:13";"mmunozt9";
"2018-05-06 12:58:46";"mmateup2";
"2018-05-06 13:07:02";"mmunozt9";
"2018-05-06 13:11:26";"mgomezaw";
"2018-05-06 13:49:58";"92337";
"2018-05-06 14:02:30";"mmateup2";
"2018-05-06 14:16:36";"mnortes1";
"2018-05-06 14:54:48";"mgomezaw";
"2018-05-06 15:03:50";"mmateup2";
"2018-05-06 15:13:54";"mmunozt9";
"2018-05-06 15:27:14";"mnortes1";
"2018-05-06 16:05:10";"mmateup2";
"2018-05-06 16:30:13";"jgmoya1b";
"2018-05-06 16:30:44";"mnortes1";
"2018-05-06 18:26:12";"92337";
"2018-05-06 18:35:36";"jgmoya1b";
"2018-05-06 18:39:25";"mnortes1";
"2018-05-06 18:50:33";"mmateup2";
"2018-05-06 19:42:23";"mnortes1";
"2018-05-07 06:17:37";"cperteg2";
"2018-05-07 06:40:41";"amolins";
"2018-05-07 07:08:59";"rsardin1";
"2018-05-07 07:18:39";"bigualt1";
"2018-05-07 07:31:04";"mmunozt9";
"2018-05-07 07:38:49";"mmunozt9";
"2018-05-07 07:50:33";"mmunozt9";
"2018-05-07 07:54:50";"mmunozt9";
"2018-05-07 07:56:37";"cperteg2";
"2018-05-07 07:59:09";"amolins";
"2018-05-07 07:59:58";"bigualt1";
"2018-05-07 08:05:17";"mmunozt9";
"2018-05-07 08:06:02";"92496";
"2018-05-07 08:32:16";"bigualt1";
"2018-05-07 08:40:36";"mmunozt9";
"2018-05-07 08:42:33";"rsardin1";
"2018-05-07 09:09:39";"amolins";
"2018-05-07 09:39:02";"mmunozt9";
"2018-05-07 09:44:08";"mmunozt9";
"2018-05-07 09:44:25";"oespino6";
"2018-05-07 09:57:45";"bigualt1";
"2018-05-07 10:18:41";"amolins";
"2018-05-07 10:19:01";"92393";
"2018-05-07 10:20:48";"92393";
"2018-05-07 10:21:31";"92393";
"2018-05-07 10:24:43";"92385";
"2018-05-07 10:24:59";"92385";
"2018-05-07 10:29:18";"92385";
"2018-05-07 10:36:58";"BACKOFFICEVF";
"2018-05-07 10:48:57";"rsardin1";
"2018-05-07 10:52:32";"mmunozt9";
"2018-05-07 10:55:14";"mmunozt9";
"2018-05-07 11:00:47";"mmunozt9";
"2018-05-07 11:34:27";"amolins";
"2018-05-07 11:46:39";"92496";
"2018-05-07 11:48:29";"cperteg2";
"2018-05-07 11:54:06";"bigualt1";
"2018-05-07 11:57:42";"mmunozt9";
"2018-05-07 12:00:14";"oespino6";
"2018-05-07 12:15:03";"cperteg2";
"2018-05-07 12:18:10";"mmunozt9";
"2018-05-07 12:24:23";"mmunozt9";
"2018-05-07 12:50:47";"amolins";
"2018-05-07 13:00:10";"mgomezaw";
"2018-05-07 13:04:57";"mmunozt9";
"2018-05-07 13:09:42";"mhuelam2";
"2018-05-07 13:19:06";"mmunozt9";
"2018-05-07 13:24:21";"mmunozt9";
"2018-05-07 13:30:43";"mmateup2";
"2018-05-07 13:38:58";"mhuelam2";
"2018-05-07 13:55:07";"mmunozt9";
"2018-05-07 13:58:27";"mnortes1";
"2018-05-07 14:01:10";"mmateup2";
"2018-05-07 14:07:54";"mmunozt9";
"2018-05-07 14:10:16";"92337";
"2018-05-07 14:10:16";"mhuelam2";
"2018-05-07 14:16:09";"mmunozt9";
"2018-05-07 14:17:00";"92394";
"2018-05-07 14:25:32";"oespino6";
"2018-05-07 14:37:02";"mgomezaw";
"2018-05-07 14:39:29";"mhuelam2";
"2018-05-07 15:16:16";"mmateup2";
"2018-05-07 15:20:05";"mnortes1";
"2018-05-07 15:26:33";"mhuelam2";
"2018-05-07 15:34:34";"admin";
"2018-05-07 15:44:07";"mmateup2";
"2018-05-07 15:45:52";"mmunozt9";
"2018-05-07 15:50:10";"92324";
"2018-05-07 15:54:43";"92337";
"2018-05-07 15:56:20";"rpelege1";
"2018-05-07 16:30:20";"oespino6";
"2018-05-07 16:34:55";"mmunozt9";
"2018-05-07 16:53:34";"mgomezaw";
"2018-05-07 17:25:06";"rpelege1";
"2018-05-07 17:25:38";"mhuelam2";
"2018-05-07 17:46:38";"mmunozt9";
"2018-05-07 17:55:17";"mmateup2";
"2018-05-07 18:34:48";"mnortes1";
"2018-05-07 18:38:58";"rpelege1";
"2018-05-07 18:41:43";"jgmoya1b";
"2018-05-07 18:57:44";"mmateup2";
"2018-05-07 19:08:29";"rmunozrb";
"2018-05-07 19:16:27";"92337";
"2018-05-07 19:18:16";"mmunozt9";
"2018-05-07 19:49:24";"mnortes1";
