"Fecha";"Usuario"
"2018-02-06 11:37:49";"erubiog6"
"2018-02-06 11:39:03";"rpelege1"
"2018-02-06 11:39:25";"BACKOFFICEVF"
"2018-02-06 11:43:14";"92266"
"2018-02-06 11:48:24";"mibanezr"
"2018-02-06 11:54:49";"gizquie5"
"2018-02-06 11:58:37";"bigualt1"
"2018-02-06 12:25:05";"sggonzah"
"2018-02-06 12:34:45";"cperteg2"
"2018-02-06 12:55:56";"mrubiol5"
"2018-02-06 12:56:10";"mhuelam2"
"2018-02-06 12:57:20";"mmunozt9"
"2018-02-06 12:58:53";"mmunozt9"
"2018-02-06 13:10:26";"ajherna2"
"2018-02-06 13:14:01";"gizquie5"
"2018-02-06 13:37:34";"92395"
"2018-02-06 13:37:49";"mmunozt9"
"2018-02-06 13:47:55";"sarroyo9"
"2018-02-06 13:48:14";"ajherna2"
"2018-02-06 13:48:21";"amolins"
"2018-02-06 13:48:45";"mgomezaw"
"2018-02-06 13:54:09";"rsardin1"
"2018-02-06 13:56:49";"gsanzso1"
"2018-02-06 14:21:58";"cbanosg3"
"2018-02-06 14:21:58";"mochoac3"
"2018-02-06 14:24:33";"mbarriga"
"2018-02-06 14:33:04";"mmateup2"
"2018-02-06 14:36:24";"mescudek"
"2018-02-06 14:37:13";"mhuelam2"
"2018-02-06 14:49:37";"92395"
"2018-02-06 14:52:51";"osolerl1"
"2018-02-06 14:53:55";"mcabellm"
"2018-02-06 14:56:33";"rgmarti9"
"2018-02-06 15:00:53";"mmunozt9"
"2018-02-06 15:16:37";"oespino6"
"2018-02-06 15:18:39";"amolins"
"2018-02-06 15:26:31";"92246"
"2018-02-06 15:39:12";"92394"
"2018-02-06 15:47:56";"mmunozt9"
"2018-02-06 15:54:44";"92337"
"2018-02-06 16:01:07";"mescudem"
"2018-02-06 16:20:11";"mbarriga"
"2018-02-06 16:35:36";"mmoreta2"
"2018-02-06 16:41:26";"rmunozrb"
"2018-02-06 16:45:54";"oespino6"
"2018-02-06 16:54:57";"92337"
"2018-02-06 17:12:06";"mmunozt9"
"2018-02-06 17:21:57";"cbanosg3"
"2018-02-06 17:38:34";"mbarriga"
"2018-02-06 17:42:08";"osolerl1"
"2018-02-06 17:44:51";"mcabellm"
"2018-02-06 18:06:02";"92337"
"2018-02-06 18:09:44";"mnortes1"
"2018-02-06 18:19:34";"mmateup2"
"2018-02-06 18:23:46";"cnunezgb"
"2018-02-06 18:23:49";"92490"
"2018-02-06 18:25:48";"cbanosg3"
"2018-02-06 18:53:54";"92249"
"2018-02-06 18:56:24";"mescudek"
"2018-02-06 19:01:11";"92246"
"2018-02-06 19:06:51";"mmunozt9"
"2018-02-06 19:38:19";"mgomezaw"
"2018-02-06 19:39:26";"cbanosg3"
"2018-02-06 19:55:00";"92395"
"2018-02-06 19:55:59";"92490"
"2018-02-06 20:10:11";"mnortes1"
"2018-02-06 20:33:57";"mbarriga"
"2018-02-06 20:44:33";"mescudek"
"2018-02-06 20:48:18";"92496"
"2018-02-06 20:49:03";"92496"
"2018-02-07 07:40:58";"cperteg2"
"2018-02-07 07:58:15";"rsardin1"
"2018-02-07 08:13:52";"sarroyo9"
"2018-02-07 08:14:13";"bigualt1"
"2018-02-07 08:15:44";"92210"
"2018-02-07 08:16:07";"gizquie5"
"2018-02-07 08:17:02";"mmunozt9"
"2018-02-07 08:20:12";"mhuelam2"
"2018-02-07 08:35:16";"ajherna2"
"2018-02-07 08:40:48";"mmunozt9"
"2018-02-07 08:42:42";"mrubiam"
"2018-02-07 08:44:59";"92201"
"2018-02-07 08:52:40";"mibanezr"
"2018-02-07 09:03:15";"mmunozt9"
"2018-02-07 09:05:37";"lruizbe"
"2018-02-07 09:31:36";"gizquie5"
"2018-02-07 09:39:48";"lruizbe"
"2018-02-07 09:54:04";"mmunozt9"
"2018-02-07 09:58:07";"cperteg2"
"2018-02-07 10:24:20";"mmunozt9"
"2018-02-07 10:31:32";"mmunozt9"
"2018-02-07 10:32:09";"amolins"
"2018-02-07 10:32:14";"mmunozt9"
"2018-02-07 10:36:29";"rpelege1"
"2018-02-07 10:39:30";"gizquie5"
"2018-02-07 10:44:53";"CGLADMINISTRADOR"
"2018-02-07 10:50:47";"mbarriga"
"2018-02-07 11:00:41";"sggonzah"
"2018-02-07 11:23:32";"92496"
"2018-02-07 11:25:46";"mmunozt9"
"2018-02-07 11:36:32";"mrubiol5"
"2018-02-07 11:46:58";"mmunozt9"
"2018-02-07 11:55:01";"mbarriga"
"2018-02-07 11:56:11";"gizquie5"
"2018-02-07 12:13:27";"sggonzah"
"2018-02-07 12:15:52";"92208"
"2018-02-07 12:20:12";"mmunozt9"
"2018-02-07 12:26:39";"mmunozt9"
"2018-02-07 12:36:38";"rsardin1"
"2018-02-07 12:39:23";"lruizbe"
"2018-02-07 12:46:46";"92349"
"2018-02-07 12:48:01";"mmunozt9"
"2018-02-07 13:03:23";"mhuelam2"
"2018-02-07 13:07:04";"gizquie5"
"2018-02-07 13:15:50";"mmunozt9"
"2018-02-07 13:17:03";"rpelege1"
"2018-02-07 13:24:48";"mmunozt9"
"2018-02-07 13:38:33";"rsardin1"
"2018-02-07 13:41:13";"mescudem"
"2018-02-07 13:52:35";"mmunozt9"
"2018-02-07 13:56:36";"mgomezaw"
"2018-02-07 14:09:43";"92496"
"2018-02-07 14:12:26";"mmunozt9"
"2018-02-07 14:12:46";"mochoac3"
"2018-02-07 14:17:58";"mgomezaw"
"2018-02-07 14:20:16";"mbarriga"
"2018-02-07 14:20:50";"92208"
"2018-02-07 14:26:34";"cbanosg3"
"2018-02-07 14:29:51";"mmunozt9"
"2018-02-07 14:36:00";"mmateup2"
"2018-02-07 14:38:47";"mescudek"
"2018-02-07 14:45:48";"mmunozt9"
"2018-02-07 14:51:15";"osolerl1"
"2018-02-07 15:00:44";"mmunozt9"
"2018-02-07 15:08:32";"mnortes1"
"2018-02-07 15:09:37";"mgomezaw"
"2018-02-07 15:09:50";"mmunozt9"
"2018-02-07 15:13:47";"mochoac3"
"2018-02-07 15:15:28";"mmunozt9"
"2018-02-07 15:24:44";"mmateup2"
"2018-02-07 15:29:52";"rgmarti9"
"2018-02-07 15:35:06";"mbarriga"
"2018-02-07 15:46:55";"92201"
"2018-02-07 15:50:31";"mmunozt9"
"2018-02-07 16:10:38";"92395"
"2018-02-07 16:21:38";"mgomezaw"
"2018-02-07 16:25:33";"mgcampo7"
"2018-02-07 16:29:16";"mescudek"
"2018-02-07 16:30:29";"mmunozt9"
"2018-02-07 16:54:43";"mnortes1"
"2018-02-07 17:09:13";"rmunozrb"
"2018-02-07 17:21:10";"92337"
"2018-02-07 17:21:19";"92324"
"2018-02-07 17:21:46";"mmunozt9"
"2018-02-07 17:22:31";"cbanosg3"
"2018-02-07 17:24:58";"oespino6"
"2018-02-07 17:37:58";"mgomezaw"
"2018-02-07 17:50:34";"mescudek"
"2018-02-07 17:57:32";"mmateup2"
"2018-02-07 17:59:13";"mmunozt9"
"2018-02-07 18:04:51";"mmunozt9"
"2018-02-07 18:07:26";"mmateup2"
"2018-02-07 18:32:21";"mochoac3"
"2018-02-07 18:39:25";"mmunozt9"
"2018-02-07 18:45:08";"cbanosg3"
"2018-02-07 18:45:20";"rmunozrb"
"2018-02-07 18:55:00";"osolerl1"
"2018-02-07 19:05:32";"mmunozt9"
"2018-02-07 19:15:03";"lpinang1"
"2018-02-07 19:18:42";"92496"
"2018-02-07 19:47:21";"mmunozt9"
"2018-02-07 19:48:03";"mmateup2"
"2018-02-07 19:52:28";"mescudek"
"2018-02-07 19:53:15";"mgcampo7"
"2018-02-07 19:56:31";"rmunozrb"
"2018-02-07 20:05:03";"nperdom5"
"2018-02-07 20:05:14";"cbanosg3"
"2018-02-07 20:36:13";"92496"
"2018-02-07 20:59:00";"mmateup2"
"2018-02-08 07:31:17";"cperteg2"
"2018-02-08 07:36:20";"fsanchi2"
"2018-02-08 08:00:53";"mmunozt9"
"2018-02-08 08:09:08";"rsardin1"
"2018-02-08 08:17:36";"sarroyo9"
"2018-02-08 08:44:48";"mhuelam2"
"2018-02-08 08:45:34";"mmunozt9"
"2018-02-08 08:45:40";"gizquie5"
"2018-02-08 09:15:11";"CGLADMINISTRADOR"
"2018-02-08 09:49:00";"gizquie5"
"2018-02-08 09:52:21";"92392"
"2018-02-08 09:54:51";"mhuelam2"
"2018-02-08 10:21:16";"rsardin1"
"2018-02-08 10:22:06";"mmunozt9"
"2018-02-08 10:35:38";"rpelege1"
"2018-02-08 10:44:35";"mbarriga"
"2018-02-08 10:49:14";"gizquie5"
"2018-02-08 10:53:03";"mmunozt9"
"2018-02-08 11:01:37";"mmunozt9"
"2018-02-08 11:15:51";"mmunozt9"
"2018-02-08 11:39:30";"amolins"
"2018-02-08 11:54:10";"mmunozt9"
"2018-02-08 12:00:02";"oespino6"
"2018-02-08 12:04:09";"mmunozt9"
"2018-02-08 12:12:19";"ajherna2"
"2018-02-08 12:13:03";"gizquie5"
"2018-02-08 12:19:23";"sarroyo9"
"2018-02-08 12:21:15";"92496"
"2018-02-08 12:25:22";"rpelege1"
"2018-02-08 12:35:44";"mmunozt9"
"2018-02-08 12:46:08";"92201"
"2018-02-08 12:46:27";"fsanchi2"
"2018-02-08 12:47:30";"92480"
"2018-02-08 12:51:01";"amolins"
"2018-02-08 13:01:08";"mmunozt9"
"2018-02-08 13:03:00";"mbarriga"
"2018-02-08 13:03:04";"mhuelam2"
"2018-02-08 13:09:10";"mmunozt9"
"2018-02-08 13:32:26";"gizquie5"
"2018-02-08 13:38:18";"ajherna2"
"2018-02-08 13:38:31";"mmunozt9"
"2018-02-08 13:52:03";"mmunozt9"
"2018-02-08 13:57:25";"fsanchi2"
"2018-02-08 14:00:38";"mgomezaw"
"2018-02-08 14:16:47";"mmunozt9"
"2018-02-08 14:25:13";"cbanosg3"
"2018-02-08 14:33:27";"mescudek"
"2018-02-08 14:44:02";"mmateup2"
"2018-02-08 14:48:09";"bigualt1"
"2018-02-08 14:53:06";"mgcongo1"
"2018-02-08 14:53:10";"osolerl1"
"2018-02-08 15:06:08";"mmateup2"
"2018-02-08 15:19:32";"mmunozt9"
"2018-02-08 15:25:21";"rmunozrb"
"2018-02-08 15:32:36";"92337"
"2018-02-08 15:36:00";"cbanosg3"
"2018-02-08 15:38:15";"mcabellm"
"2018-02-08 15:38:37";"92394"
"2018-02-08 15:49:16";"mbarriga"
"2018-02-08 15:59:49";"mgcongo1"
"2018-02-08 16:20:15";"mgcampo7"
"2018-02-08 16:21:16";"mmunozt9"
"2018-02-08 16:22:20";"mgomezaw"
"2018-02-08 16:42:22";"mmateup2"
"2018-02-08 16:44:47";"osolerl1"
"2018-02-08 16:57:03";"mmateup2"
"2018-02-08 17:32:52";"mmunozt9"
"2018-02-08 17:34:25";"rmunozrb"
"2018-02-08 17:35:48";"92394"
"2018-02-08 17:36:20";"mgomezaw"
"2018-02-08 17:45:39";"oespino6"
"2018-02-08 17:47:38";"92394"
"2018-02-08 18:05:33";"mmunozt9"
"2018-02-08 18:08:38";"mmunozt9"
"2018-02-08 18:11:45";"cbanosg3"
"2018-02-08 18:23:36";"oespino6"
"2018-02-08 18:45:20";"mgcongo1"
"2018-02-08 18:45:28";"mmunozt9"
"2018-02-08 18:55:34";"92208"
"2018-02-08 19:07:02";"mmateup2"
"2018-02-08 19:09:20";"mgcampo7"
"2018-02-08 19:13:41";"mnortes1"
"2018-02-08 19:18:32";"mmunozt9"
"2018-02-08 19:31:06";"mbarriga"
"2018-02-08 20:00:27";"aparrag2"
"2018-02-08 20:48:39";"92394"
"2018-02-08 20:50:17";"mcabellm"
"2018-02-08 20:53:29";"92337"
"2018-02-08 20:57:55";"mmunozt9"
"2018-02-09 07:19:39";"fsanchi2"
"2018-02-09 07:56:49";"mmunozt9"
"2018-02-09 08:11:02";"jmfernad"
"2018-02-09 08:17:13";"mhuelam2"
"2018-02-09 08:36:52";"mmunozt9"
"2018-02-09 08:40:03";"mmunozt9"
"2018-02-09 08:53:04";"gizquie5"
"2018-02-09 09:02:17";"mrubiol5"
"2018-02-09 09:15:44";"ajherna2"
"2018-02-09 09:19:10";"mmunozt9"
"2018-02-09 09:19:21";"jmfernad"
"2018-02-09 09:26:10";"mmunozt9"
"2018-02-09 09:27:00";"mtorcid2"
"2018-02-09 09:53:17";"92385"
"2018-02-09 10:06:56";"gizquie5"
"2018-02-09 10:20:11";"mmunozt9"
"2018-02-09 10:40:56";"mmunozt9"
"2018-02-09 10:45:59";"sggonzah"
"2018-02-09 10:50:13";"mmunozt9"
"2018-02-09 11:14:59";"mmunozt9"
"2018-02-09 11:25:08";"ajherna2"
"2018-02-09 11:31:30";"rpelege1"
"2018-02-09 11:38:45";"mcarrerd"
"2018-02-09 11:46:04";"gizquie5"
"2018-02-09 11:49:16";"92480"
"2018-02-09 11:50:53";"92215"
"2018-02-09 11:53:59";"mmunozt9"
"2018-02-09 12:10:02";"mmunozt9"
"2018-02-09 12:10:55";"amolins"
"2018-02-09 12:17:35";"92385"
"2018-02-09 12:27:01";"sarroyo9"
"2018-02-09 12:51:41";"92215"
"2018-02-09 12:56:04";"mtorcid2"
"2018-02-09 13:18:06";"mmunozt9"
"2018-02-09 13:20:07";"gizquie5"
"2018-02-09 13:32:11";"rpelege1"
"2018-02-09 13:32:30";"amolins"
"2018-02-09 13:34:32";"mmunozt9"
"2018-02-09 13:37:28";"ajherna2"
"2018-02-09 13:49:26";"mmunozt9"
"2018-02-09 13:58:40";"sarroyo9"
"2018-02-09 14:14:45";"92395"
"2018-02-09 14:22:06";"cbanosg3"
"2018-02-09 14:27:38";"mmunozt9"
"2018-02-09 14:33:52";"mmateup2"
"2018-02-09 14:52:07";"92395"
"2018-02-09 14:58:01";"osolerl1"
"2018-02-09 15:26:14";"mmunozt9"
"2018-02-09 15:32:17";"cbanosg3"
"2018-02-09 15:33:25";"92480"
"2018-02-09 15:33:50";"mbarriga"
"2018-02-09 15:37:31";"lpinang1"
"2018-02-09 15:45:01";"rmunozrb"
"2018-02-09 15:46:29";"92394"
"2018-02-09 16:55:20";"mmateup2"
"2018-02-09 17:07:57";"mbarriga"
"2018-02-09 17:16:10";"mmunozt9"
"2018-02-09 17:46:06";"nperdom5"
"2018-02-09 18:40:53";"mcabellm"
"2018-02-09 18:47:54";"mmateup2"
"2018-02-09 18:57:25";"nperdom5"
"2018-02-09 19:07:08";"lpinang1"
"2018-02-09 19:11:35";"mgcampo7"
"2018-02-09 19:48:37";"mcabellm"
"2018-02-09 20:20:59";"mgcongo1"
