"Fecha";"Usuario";"Agencia"
"2018-05-03 12:50:30";"rpelege1";
"2018-05-03 13:10:19";"mmunozt9";
"2018-05-03 13:21:45";"mmateup2";
"2018-05-03 13:28:31";"mhuelam2";
"2018-05-03 13:41:13";"amolins";
"2018-05-03 13:43:54";"cperteg2";
"2018-05-03 13:46:02";"92480";
"2018-05-03 13:48:20";"92496";
"2018-05-03 13:56:27";"mmateup2";
"2018-05-03 13:59:24";"mnortes1";
"2018-05-03 14:01:56";"mgomezaw";
"2018-05-03 14:07:15";"mmunozt9";
"2018-05-03 14:07:25";"mhuelam2";
"2018-05-03 14:07:31";"92337";
"2018-05-03 14:10:14";"mhuelam2";
"2018-05-03 14:13:58";"mhuelam2";
"2018-05-03 14:20:46";"mhuelam2";
"2018-05-03 14:24:14";"mcabellm";
"2018-05-03 14:36:42";"mmunozt9";
"2018-05-03 15:06:21";"mmateup2";
"2018-05-03 15:16:44";"mgomezaw";
"2018-05-03 16:07:46";"mmateup2";
"2018-05-03 16:13:49";"oespino6";
"2018-05-03 16:14:21";"mcabellm";
"2018-05-03 16:18:39";"rmunozrb";
"2018-05-03 16:24:54";"mhuelam2";
"2018-05-03 16:29:15";"mgomezaw";
"2018-05-03 16:34:12";"mmunozt9";
"2018-05-03 17:34:36";"92324";
"2018-05-03 18:30:16";"92496";
"2018-05-03 18:35:47";"mmateup2";
"2018-05-03 19:00:52";"mhuelam2";
"2018-05-03 19:02:21";"92337";
"2018-05-03 19:25:55";"mmunozt9";
"2018-05-03 19:47:15";"rmunozrb";
"2018-05-03 20:04:44";"92337";
"2018-05-04 06:47:18";"fsanchi2";
"2018-05-04 07:03:03";"mmunozt9";
"2018-05-04 07:03:06";"amolins";
"2018-05-04 07:07:17";"92210";
"2018-05-04 07:09:13";"rsardin1";
"2018-05-04 07:32:22";"92496";
"2018-05-04 08:06:01";"mmunozt9";
"2018-05-04 08:08:13";"mmunozt9";
"2018-05-04 08:18:59";"mmunozt9";
"2018-05-04 08:22:24";"mmunozt9";
"2018-05-04 09:30:26";"mmunozt9";
"2018-05-04 09:39:16";"mmunozt9";
"2018-05-04 09:54:45";"oespino6";
"2018-05-04 10:12:07";"amolins";
"2018-05-04 10:12:17";"mmunozt9";
"2018-05-04 10:24:45";"mmunozt9";
"2018-05-04 10:37:20";"fsanchi2";
"2018-05-04 10:58:53";"mmunozt9";
"2018-05-04 11:15:39";"mmunozt9";
"2018-05-04 11:19:03";"mmunozt9";
"2018-05-04 11:23:50";"oespino6";
"2018-05-04 11:29:11";"mmunozt9";
"2018-05-04 11:30:46";"mmunozt9";
"2018-05-04 11:37:21";"amolins";
"2018-05-04 12:23:15";"mmunozt9";
"2018-05-04 12:46:37";"92210";
"2018-05-04 13:08:45";"mhuelam2";
"2018-05-04 13:16:18";"rpelege1";
"2018-05-04 13:28:47";"mmateup2";
"2018-05-04 13:34:39";"amolins";
"2018-05-04 13:56:58";"mhuelam2";
"2018-05-04 13:58:14";"mmunozt9";
"2018-05-04 14:16:54";"rpelege1";
"2018-05-04 14:17:11";"mmunozt9";
"2018-05-04 14:25:48";"92337";
"2018-05-04 14:45:53";"mhuelam2";
"2018-05-04 14:49:27";"mmateup2";
"2018-05-04 14:55:13";"rmunozrb";
"2018-05-04 15:00:10";"mhuelam2";
"2018-05-04 15:03:10";"oespino6";
"2018-05-04 15:36:21";"mhuelam2";
"2018-05-04 15:43:33";"rpelege1";
"2018-05-04 15:52:27";"mmunozt9";
"2018-05-04 15:54:09";"mhuelam2";
"2018-05-04 15:55:53";"mmateup2";
"2018-05-04 16:00:26";"rmunozrb";
"2018-05-04 16:45:41";"rpelege1";
"2018-05-04 17:02:34";"mmateup2";
"2018-05-04 17:12:55";"mhuelam2";
"2018-05-04 17:54:09";"mhuelam2";
"2018-05-04 17:56:39";"mhuelam2";
"2018-05-04 17:57:42";"mmunozt9";
"2018-05-04 18:40:45";"mmateup2";
"2018-05-04 19:36:16";"rpelege1";
"2018-05-04 19:39:58";"mhuelam2";
"2018-05-04 19:41:41";"mmunozt9";
"2018-05-05 06:17:54";"cperteg2";
"2018-05-05 07:36:48";"cperteg2";
"2018-05-05 07:55:07";"mmunozt9";
"2018-05-05 08:49:04";"cperteg2";
"2018-05-05 10:10:12";"mmunozt9";
"2018-05-05 10:21:49";"mmunozt9";
"2018-05-05 11:01:25";"cperteg2";
"2018-05-05 11:15:36";"mmunozt9";
"2018-05-05 12:31:12";"mmunozt9";
"2018-05-05 12:55:16";"mmunozt9";
"2018-05-05 12:58:17";"mmateup2";
"2018-05-05 12:58:18";"cperteg2";
"2018-05-05 13:04:32";"rpelege1";
"2018-05-05 13:05:55";"mgomezaw";
"2018-05-05 13:46:28";"mmunozt9";
"2018-05-05 13:46:57";"mrmartio";
"2018-05-05 14:15:28";"mmateup2";
"2018-05-05 15:00:15";"rpelege1";
"2018-05-05 15:01:27";"mgomezaw";
"2018-05-05 15:44:02";"mmateup2";
"2018-05-05 16:00:12";"mmunozt9";
"2018-05-05 17:01:08";"rpelege1";
"2018-05-05 17:04:40";"mgomezaw";
"2018-05-05 17:07:12";"mmunozt9";
"2018-05-05 17:24:54";"mmunozt9";
"2018-05-05 17:58:34";"mmateup2";
"2018-05-06 07:02:47";"cperteg2";
"2018-05-06 07:23:32";"mmunozt9";
"2018-05-06 08:55:39";"cperteg2";
"2018-05-06 10:32:36";"mmunozt9";
"2018-05-06 10:42:52";"cperteg2";
"2018-05-06 11:40:29";"mmunozt9";
"2018-05-06 11:53:41";"cperteg2";
"2018-05-06 12:01:13";"mmunozt9";
"2018-05-06 12:58:46";"mmateup2";
"2018-05-06 13:07:02";"mmunozt9";
"2018-05-06 13:11:26";"mgomezaw";
"2018-05-06 13:49:58";"92337";
"2018-05-06 14:02:30";"mmateup2";
"2018-05-06 14:16:36";"mnortes1";
"2018-05-06 14:54:48";"mgomezaw";
"2018-05-06 15:03:50";"mmateup2";
"2018-05-06 15:13:54";"mmunozt9";
"2018-05-06 15:27:14";"mnortes1";
"2018-05-06 16:05:10";"mmateup2";
"2018-05-06 16:30:13";"jgmoya1b";
"2018-05-06 16:30:44";"mnortes1";
"2018-05-06 18:26:12";"92337";
"2018-05-06 18:35:36";"jgmoya1b";
"2018-05-06 18:39:25";"mnortes1";
"2018-05-06 18:50:33";"mmateup2";
"2018-05-06 19:42:23";"mnortes1";
"2018-05-07 06:17:37";"cperteg2";
"2018-05-07 06:40:41";"amolins";
"2018-05-07 07:08:59";"rsardin1";
"2018-05-07 07:18:39";"bigualt1";
"2018-05-07 07:31:04";"mmunozt9";
"2018-05-07 07:38:49";"mmunozt9";
"2018-05-07 07:50:33";"mmunozt9";
"2018-05-07 07:54:50";"mmunozt9";
"2018-05-07 07:56:37";"cperteg2";
"2018-05-07 07:59:09";"amolins";
"2018-05-07 07:59:58";"bigualt1";
"2018-05-07 08:05:17";"mmunozt9";
"2018-05-07 08:06:02";"92496";
"2018-05-07 08:32:16";"bigualt1";
"2018-05-07 08:40:36";"mmunozt9";
"2018-05-07 08:42:33";"rsardin1";
"2018-05-07 09:09:39";"amolins";
"2018-05-07 09:39:02";"mmunozt9";
"2018-05-07 09:44:08";"mmunozt9";
"2018-05-07 09:44:25";"oespino6";
"2018-05-07 09:57:45";"bigualt1";
"2018-05-07 10:18:41";"amolins";
"2018-05-07 10:19:01";"92393";
"2018-05-07 10:20:48";"92393";
"2018-05-07 10:21:31";"92393";
"2018-05-07 10:24:43";"92385";
"2018-05-07 10:24:59";"92385";
"2018-05-07 10:29:18";"92385";
"2018-05-07 10:36:58";"BACKOFFICEVF";
"2018-05-07 10:48:57";"rsardin1";
"2018-05-07 10:52:32";"mmunozt9";
"2018-05-07 10:55:14";"mmunozt9";
"2018-05-07 11:00:47";"mmunozt9";
"2018-05-07 11:34:27";"amolins";
"2018-05-07 11:46:39";"92496";
"2018-05-07 11:48:29";"cperteg2";
"2018-05-07 11:54:06";"bigualt1";
"2018-05-07 11:57:42";"mmunozt9";
"2018-05-07 12:00:14";"oespino6";
"2018-05-07 12:15:03";"cperteg2";
"2018-05-07 12:18:10";"mmunozt9";
"2018-05-07 12:24:23";"mmunozt9";
"2018-05-07 12:50:47";"amolins";
"2018-05-07 13:00:10";"mgomezaw";
"2018-05-07 13:04:57";"mmunozt9";
"2018-05-07 13:09:42";"mhuelam2";
"2018-05-07 13:19:06";"mmunozt9";
"2018-05-07 13:24:21";"mmunozt9";
"2018-05-07 13:30:43";"mmateup2";
"2018-05-07 13:38:58";"mhuelam2";
"2018-05-07 13:55:07";"mmunozt9";
"2018-05-07 13:58:27";"mnortes1";
"2018-05-07 14:01:10";"mmateup2";
"2018-05-07 14:07:54";"mmunozt9";
"2018-05-07 14:10:16";"92337";
"2018-05-07 14:10:16";"mhuelam2";
"2018-05-07 14:16:09";"mmunozt9";
"2018-05-07 14:17:00";"92394";
"2018-05-07 14:25:32";"oespino6";
"2018-05-07 14:37:02";"mgomezaw";
"2018-05-07 14:39:29";"mhuelam2";
"2018-05-07 15:16:16";"mmateup2";
"2018-05-07 15:20:05";"mnortes1";
"2018-05-07 15:26:33";"mhuelam2";
"2018-05-07 15:34:34";"admin";
"2018-05-07 15:44:07";"mmateup2";
"2018-05-07 15:45:52";"mmunozt9";
"2018-05-07 15:50:10";"92324";
"2018-05-07 15:54:43";"92337";
"2018-05-07 15:56:20";"rpelege1";
"2018-05-07 16:30:20";"oespino6";
"2018-05-07 16:34:55";"mmunozt9";
"2018-05-07 16:53:34";"mgomezaw";
"2018-05-07 17:25:06";"rpelege1";
"2018-05-07 17:25:38";"mhuelam2";
"2018-05-07 17:46:38";"mmunozt9";
"2018-05-07 17:55:17";"mmateup2";
"2018-05-07 18:34:48";"mnortes1";
"2018-05-07 18:38:58";"rpelege1";
"2018-05-07 18:41:43";"jgmoya1b";
"2018-05-07 18:57:44";"mmateup2";
"2018-05-07 19:08:29";"rmunozrb";
"2018-05-07 19:16:27";"92337";
"2018-05-07 19:18:16";"mmunozt9";
"2018-05-07 19:49:24";"mnortes1";
"2018-05-08 06:13:37";"cperteg2";
"2018-05-08 06:34:52";"admin";
"2018-05-08 06:45:19";"amolins";
"2018-05-08 06:56:29";"admin";
"2018-05-08 07:00:40";"mmunozt9";
"2018-05-08 07:05:58";"mmunozt9";
"2018-05-08 07:12:43";"amolins";
"2018-05-08 07:13:47";"92210";
"2018-05-08 07:31:57";"bigualt1";
"2018-05-08 07:32:13";"mrubiol5";
"2018-05-08 07:35:31";"mmunozt9";
"2018-05-08 07:39:37";"mmunozt9";
"2018-05-08 07:46:19";"mmunozt9";
"2018-05-08 08:04:40";"92210";
"2018-05-08 08:27:20";"mhuelam2";
"2018-05-08 08:27:45";"mmunozt9";
"2018-05-08 08:48:31";"mmunozt9";
"2018-05-08 08:53:59";"bigualt1";
"2018-05-08 08:54:43";"amolins";
"2018-05-08 09:03:24";"admin";
"2018-05-08 09:14:35";"mmunozt9";
"2018-05-08 09:46:42";"mmunozt9";
"2018-05-08 10:05:47";"oespino6";
"2018-05-08 10:12:15";"mmunozt9";
"2018-05-08 10:16:25";"bigualt1";
"2018-05-08 10:29:24";"mmunozt9";
"2018-05-08 10:38:13";"mhuelam2";
"2018-05-08 10:42:13";"amolins";
"2018-05-08 11:08:21";"92385";
"2018-05-08 11:11:32";"92385";
"2018-05-08 11:12:38";"mmunozt9";
"2018-05-08 11:13:25";"92496";
"2018-05-08 11:13:59";"92210";
"2018-05-08 11:49:11";"mmunozt9";
"2018-05-08 11:55:27";"oespino6";
"2018-05-08 12:08:26";"admin";
"2018-05-08 12:23:20";"bigualt1";
"2018-05-08 13:02:10";"92394";
"2018-05-08 13:10:27";"mmunozt9";
"2018-05-08 13:21:17";"rpelege1";
"2018-05-08 13:25:39";"mmateup2";
"2018-05-08 13:34:20";"bigualt1";
"2018-05-08 13:35:06";"mnortes1";
"2018-05-08 14:01:08";"mmateup2";
"2018-05-08 14:02:55";"mmunozt9";
"2018-05-08 14:06:52";"mhuelam2";
"2018-05-08 14:08:43";"mgomezaw";
"2018-05-08 14:17:58";"92337";
"2018-05-08 14:24:45";"mmunozt9";
"2018-05-08 15:05:55";"mmateup2";
"2018-05-08 15:11:24";"oespino6";
"2018-05-08 15:18:14";"mmunozt9";
"2018-05-08 15:26:56";"mhuelam2";
"2018-05-08 15:34:18";"mmateup2";
"2018-05-08 15:36:34";"mhuelam2";
"2018-05-08 16:24:49";"mgomezaw";
"2018-05-08 16:28:34";"mmunozt9";
"2018-05-08 16:40:11";"oespino6";
"2018-05-08 16:46:31";"mmunozt9";
"2018-05-08 16:46:52";"mmunozt9";
"2018-05-08 16:57:58";"mmateup2";
"2018-05-08 16:58:58";"rpelege1";
"2018-05-08 17:26:37";"mnortes1";
"2018-05-08 17:50:12";"92201";
"2018-05-08 18:04:24";"mhuelam2";
"2018-05-08 18:37:58";"mmateup2";
"2018-05-08 18:44:55";"mnortes1";
"2018-05-08 19:13:49";"rpelege1";
"2018-05-09 06:19:25";"cperteg2";
"2018-05-09 06:42:44";"amolins";
"2018-05-09 07:03:57";"mmunozt9";
"2018-05-09 07:06:21";"mmunozt9";
"2018-05-09 07:07:20";"92210";
"2018-05-09 07:12:04";"mrubiol5";
"2018-05-09 07:29:12";"gsanzso1";
"2018-05-09 07:58:29";"bigualt1";
"2018-05-09 08:00:07";"mmunozt9";
"2018-05-09 08:24:53";"mmunozt9";
"2018-05-09 08:40:53";"mmunozt9";
"2018-05-09 08:55:58";"mmunozt9";
"2018-05-09 09:23:07";"amolins";
"2018-05-09 09:24:49";"bigualt1";
"2018-05-09 09:29:38";"mmunozt9";
"2018-05-09 09:33:39";"mmunozt9";
"2018-05-09 10:06:54";"mmunozt9";
"2018-05-09 10:36:55";"amolins";
"2018-05-09 11:00:49";"mmunozt9";
"2018-05-09 11:10:25";"mmunozt9";
"2018-05-09 11:18:14";"bigualt1";
"2018-05-09 11:26:28";"mmunozt9";
"2018-05-09 11:36:28";"mmunozt9";
"2018-05-09 11:37:32";"mmunozt9";
"2018-05-09 11:41:39";"amolins";
"2018-05-09 11:50:26";"oespino6";
"2018-05-09 12:03:51";"gsanzso1";
"2018-05-09 12:03:53";"mmunozt9";
"2018-05-09 12:10:50";"mmunozt9";
"2018-05-09 12:26:33";"mmunozt9";
"2018-05-09 12:37:09";"mmunozt9";
"2018-05-09 12:38:41";"mmunozt9";
"2018-05-09 12:41:52";"bigualt1";
"2018-05-09 12:53:43";"amolins";
"2018-05-09 13:10:29";"rpelege1";
"2018-05-09 13:14:07";"jgmoya1b";
"2018-05-09 13:18:21";"mgomezaw";
"2018-05-09 13:20:13";"mnortes1";
"2018-05-09 13:22:18";"mmunozt9";
"2018-05-09 13:31:05";"mhuelam2";
"2018-05-09 13:50:09";"bigualt1";
"2018-05-09 13:57:54";"mmateup2";
"2018-05-09 14:00:50";"mmunozt9";
"2018-05-09 14:08:10";"rmunozrb";
"2018-05-09 14:20:54";"mgomezaw";
"2018-05-09 14:21:44";"mnortes1";
"2018-05-09 14:45:08";"92337";
"2018-05-09 15:14:26";"mmunozt9";
"2018-05-09 15:38:51";"mgomezaw";
"2018-05-09 15:43:13";"oespino6";
"2018-05-09 15:49:03";"rpelege1";
"2018-05-09 15:53:07";"mnortes1";
"2018-05-09 16:06:48";"jgmoya1b";
"2018-05-09 16:39:26";"mmateup2";
"2018-05-09 16:41:55";"mgomezaw";
"2018-05-09 16:50:35";"mmunozt9";
"2018-05-09 17:13:23";"oespino6";
"2018-05-09 17:15:09";"jgmoya1b";
"2018-05-09 17:20:18";"rpelege1";
"2018-05-09 17:30:40";"mnortes1";
"2018-05-09 17:37:39";"mmunozt9";
"2018-05-09 17:59:29";"mmateup2";
"2018-05-09 18:27:01";"jgmoya1b";
"2018-05-09 19:01:11";"mmateup2";
"2018-05-09 19:43:06";"rmunozrb";
"2018-05-10 06:18:11";"cperteg2";
"2018-05-10 07:07:00";"mmunozt9";
"2018-05-10 07:10:35";"amolins";
"2018-05-10 07:29:16";"mmunozt9";
"2018-05-10 07:44:54";"amolins";
"2018-05-10 07:53:01";"mmunozt9";
"2018-05-10 08:11:22";"mmunozt9";
"2018-05-10 08:14:24";"bigualt1";
"2018-05-10 08:33:37";"cperteg2";
"2018-05-10 09:03:19";"mmunozt9";
"2018-05-10 09:52:51";"mmunozt9";
"2018-05-10 10:03:28";"amolins";
"2018-05-10 10:29:06";"mmunozt9";
"2018-05-10 10:32:47";"cperteg2";
"2018-05-10 11:07:31";"mmunozt9";
"2018-05-10 11:19:03";"bigualt1";
"2018-05-10 11:33:18";"mmunozt9";
"2018-05-10 11:33:37";"mmunozt9";
"2018-05-10 11:42:04";"mrubiol5";
"2018-05-10 11:47:29";"oespino6";
"2018-05-10 11:53:56";"92398";
"2018-05-10 11:58:03";"amolins";
"2018-05-10 12:19:31";"mmunozt9";
"2018-05-10 12:24:47";"mmunozt9";
"2018-05-10 12:51:12";"oespino6";
"2018-05-10 12:52:35";"mmunozt9";
"2018-05-10 12:53:51";"cperteg2";
"2018-05-10 12:54:46";"mmunozt9";
"2018-05-10 13:15:06";"mrubiol5";
"2018-05-10 13:52:29";"mmunozt9";
"2018-05-10 13:59:00";"mnortes1";
"2018-05-10 14:18:16";"mmunozt9";
"2018-05-10 14:23:40";"mcabellm";
"2018-05-10 14:33:57";"mmunozt9";
"2018-05-10 14:53:37";"mcabellm";
"2018-05-10 15:12:47";"rmunozrb";
"2018-05-10 15:17:42";"jgmoya1b";
"2018-05-10 15:24:09";"rpelege1";
"2018-05-10 15:34:22";"oespino6";
"2018-05-10 15:35:19";"mmunozt9";
"2018-05-10 15:44:18";"mnortes1";
"2018-05-10 16:42:39";"mmunozt9";
"2018-05-10 16:52:31";"mhuelam2";
"2018-05-10 16:57:18";"mmunozt9";
"2018-05-10 17:14:23";"oespino6";
"2018-05-10 17:37:06";"rpelege1";
"2018-05-10 17:38:24";"mnortes1";
"2018-05-10 18:53:26";"rpelege1";
"2018-05-10 19:00:26";"92201";
"2018-05-10 19:05:38";"mmunozt9";
"2018-05-10 19:05:38";"mmunozt9";
"2018-05-10 19:37:42";"mnortes1";
"2018-05-11 06:29:15";"admin";"Madrid"
"2018-05-11 06:57:08";"92210";"MARKTEL"
"2018-05-11 07:04:47";"amolins";"ATENTO VALENCIA INBOUND"
"2018-05-11 07:26:42";"cperteg2";"ATENTO VALENCIA INBOUND"
"2018-05-11 07:47:10";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 07:59:38";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 08:08:48";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-11 08:19:24";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 09:12:00";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-11 09:13:27";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 09:25:29";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 09:36:25";"amolins";"ATENTO VALENCIA INBOUND"
"2018-05-11 09:36:47";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 09:37:05";"admin";"Madrid"
"2018-05-11 10:01:52";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-11 10:37:58";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 10:58:48";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 11:01:12";"92496";"MARKTEL"
"2018-05-11 11:14:17";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 11:43:04";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 11:53:26";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-11 11:59:21";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-11 12:01:45";"cperteg2";"ATENTO VALENCIA INBOUND"
"2018-05-11 12:02:58";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 12:38:43";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 13:07:59";"mgomezaw";"ATENTO VALENCIA INBOUND"
"2018-05-11 13:14:27";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 13:16:56";"jgmoya1b";"ATENTO VALENCIA INBOUND"
"2018-05-11 13:19:38";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-11 13:51:24";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 13:51:33";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-05-11 14:03:15";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-11 14:09:27";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-11 14:25:36";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-11 14:26:06";"92395";"MARKTEL"
"2018-05-11 14:51:39";"mgomezaw";"ATENTO VALENCIA INBOUND"
"2018-05-11 14:52:48";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-05-11 15:07:54";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 15:13:40";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-11 16:13:23";"admin";"Madrid"
"2018-05-11 16:29:41";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 16:42:31";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-11 16:42:33";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 16:54:08";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 16:59:53";"rpelege1";"ATENTO VALENCIA INBOUND"
"2018-05-11 17:12:17";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-11 17:20:41";"mgomezaw";"ATENTO VALENCIA INBOUND"
"2018-05-11 17:49:04";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-05-11 17:51:37";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-05-11 18:19:15";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-11 18:56:57";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-05-11 19:05:22";"rpelege1";"ATENTO VALENCIA INBOUND"
"2018-05-11 19:33:08";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-12 07:14:22";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-12 08:17:49";"mhuelam2";"ATENTO VALENCIA INBOUND"
