"Fecha";"Usuario";"Agencia"
"2019-02-01 16:54:52";"92496";"MARKTEL"
"2019-02-01 16:54:54";"92496";"MARKTEL"
"2019-02-01 17:01:40";"92496";"MARKTEL"
"2019-02-01 17:07:08";"amonere";"EMERGIA ESPAÑA"
"2019-02-01 17:07:36";"amonere";"EMERGIA ESPAÑA"
"2019-02-01 17:19:34";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 17:22:27";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 17:28:06";"sberrue1";"MADISON"
"2019-02-01 17:31:10";"92496";"MARKTEL"
"2019-02-01 17:31:50";"92496";"MARKTEL"
"2019-02-01 17:40:14";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 17:44:39";"yflorin1";"ATENTO VALENCIA INBOUND"
"2019-02-01 17:45:33";"92496";"MARKTEL"
"2019-02-01 17:47:05";"92496";"MARKTEL"
"2019-02-01 18:08:14";"92496";"MARKTEL"
"2019-02-01 18:14:36";"92496";"MARKTEL"
"2019-02-01 18:15:16";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 18:20:57";"92496";"MARKTEL"
"2019-02-01 18:23:04";"scontreg";"EMERGIA ESPAÑA"
"2019-02-01 18:24:59";"92496";"MARKTEL"
"2019-02-01 18:25:09";"mfern157";"MADISON"
"2019-02-01 18:25:47";"92496";"MARKTEL"
"2019-02-01 18:25:56";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 18:27:11";"92496";"MARKTEL"
"2019-02-01 18:29:33";"92496";"MARKTEL"
"2019-02-01 18:32:40";"mnortes1";"ATENTO VALENCIA INBOUND"
"2019-02-01 18:35:39";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 18:36:23";"92496";"MARKTEL"
"2019-02-01 18:37:55";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 18:59:28";"92496";"MARKTEL"
"2019-02-01 19:15:30";"92496";"MARKTEL"
"2019-02-01 19:18:01";"92496";"MARKTEL"
"2019-02-01 19:19:49";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-01 19:20:51";"92496";"MARKTEL"
"2019-02-01 19:21:36";"scazall2";"EMERGIA ESPAÑA"
"2019-02-01 19:24:37";"92496";"MARKTEL"
"2019-02-01 19:25:13";"92496";"MARKTEL"
"2019-02-01 19:29:12";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2019-02-01 19:42:58";"92496";"MARKTEL"
"2019-02-01 19:43:03";"92496";"MARKTEL"
"2019-02-01 19:43:34";"mjordang";"MADISON"
"2019-02-01 19:44:08";"92496";"MARKTEL"
"2019-02-01 19:46:20";"92496";"MARKTEL"
"2019-02-01 19:51:26";"92496";"MARKTEL"
"2019-02-01 19:54:40";"92496";"MARKTEL"
"2019-02-01 19:55:01";"mfern157";"MADISON"
"2019-02-01 19:55:04";"92496";"MARKTEL"
"2019-02-01 20:30:32";"92496";"MARKTEL"
"2019-02-01 20:34:29";"vatasan1";"MADISON"
"2019-02-01 20:39:42";"yflorin1";"ATENTO VALENCIA INBOUND"
"2019-02-02 07:43:55";"92496";"MARKTEL"
"2019-02-02 07:46:58";"92496";"MARKTEL"
"2019-02-02 08:00:27";"emiliy";"MADISON"
"2019-02-02 08:24:49";"92496";"MARKTEL"
"2019-02-02 08:37:42";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2019-02-02 08:54:34";"92496";"MARKTEL"
"2019-02-02 09:01:08";"admin";"Madrid"
"2019-02-02 09:08:09";"emiliy";"MADISON"
"2019-02-02 09:09:57";"admin";"Madrid"
"2019-02-02 09:11:01";"admin";"Madrid"
"2019-02-02 09:38:42";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2019-02-02 10:03:42";"admin";"Madrid"
"2019-02-02 10:14:01";"admin";"Madrid"
"2019-02-02 10:29:02";"92496";"MARKTEL"
"2019-02-02 11:11:17";"arodr169";"MADISON"
"2019-02-02 11:55:23";"92496";"MARKTEL"
"2019-02-02 11:57:16";"92496";"MARKTEL"
"2019-02-02 11:57:42";"92496";"MARKTEL"
"2019-02-02 12:32:40";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 12:34:05";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2019-02-02 12:43:26";"arodr169";"MADISON"
"2019-02-02 12:48:41";"vatasan1";"MADISON"
"2019-02-02 12:48:48";"92496";"MARKTEL"
"2019-02-02 12:53:32";"92496";"MARKTEL"
"2019-02-02 12:55:15";"92496";"MARKTEL"
"2019-02-02 13:30:49";"92496";"MARKTEL"
"2019-02-02 13:52:47";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 13:55:35";"vatasan1";"MADISON"
"2019-02-02 13:58:18";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 14:09:01";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 14:20:39";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 14:22:37";"92496";"MARKTEL"
"2019-02-02 14:30:03";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2019-02-02 14:38:48";"92496";"MARKTEL"
"2019-02-02 14:56:05";"92496";"MARKTEL"
"2019-02-02 15:02:27";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 15:09:34";"92496";"MARKTEL"
"2019-02-02 15:20:59";"92496";"MARKTEL"
"2019-02-02 15:27:22";"92496";"MARKTEL"
"2019-02-02 15:27:57";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 15:35:13";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 15:40:04";"92496";"MARKTEL"
"2019-02-02 15:45:15";"92496";"MARKTEL"
"2019-02-02 15:45:17";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 15:47:44";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 15:58:04";"bporras2";"EMERGIA ESPAÑA"
"2019-02-02 15:59:53";"arodr169";"MADISON"
"2019-02-02 16:02:43";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 16:09:15";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 16:12:42";"vatasan1";"MADISON"
"2019-02-02 16:14:45";"92496";"MARKTEL"
"2019-02-02 16:16:20";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 16:17:33";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 16:54:02";"92496";"MARKTEL"
"2019-02-02 16:58:46";"92496";"MARKTEL"
"2019-02-02 16:59:04";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 17:17:03";"arodr169";"MADISON"
"2019-02-02 17:17:36";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 17:17:44";"92496";"MARKTEL"
"2019-02-02 17:34:05";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 17:42:49";"92496";"MARKTEL"
"2019-02-02 17:49:14";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2019-02-02 18:04:39";"92496";"MARKTEL"
"2019-02-02 18:21:26";"92496";"MARKTEL"
"2019-02-02 18:21:41";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 18:22:00";"92496";"MARKTEL"
"2019-02-02 18:23:24";"92496";"MARKTEL"
"2019-02-02 18:44:48";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 18:45:35";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 19:04:37";"92496";"MARKTEL"
"2019-02-02 19:10:26";"92496";"MARKTEL"
"2019-02-02 19:14:00";"92496";"MARKTEL"
"2019-02-02 19:23:28";"92496";"MARKTEL"
"2019-02-02 19:40:03";"92496";"MARKTEL"
"2019-02-02 19:53:33";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 19:59:56";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-02 20:38:29";"92496";"MARKTEL"
"2019-02-03 07:42:17";"92496";"MARKTEL"
"2019-02-03 07:57:14";"emiliy";"MADISON"
"2019-02-03 08:05:20";"92496";"MARKTEL"
"2019-02-03 08:09:14";"92201";"MARKTEL"
"2019-02-03 08:48:22";"92496";"MARKTEL"
"2019-02-03 10:15:18";"92496";"MARKTEL"
"2019-02-03 10:37:42";"emiliy";"MADISON"
"2019-02-03 10:45:40";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 11:43:03";"92496";"MARKTEL"
"2019-02-03 11:46:29";"92496";"MARKTEL"
"2019-02-03 12:07:41";"emiliy";"MADISON"
"2019-02-03 12:07:45";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 12:39:37";"92496";"MARKTEL"
"2019-02-03 13:01:50";"arodr169";"MADISON"
"2019-02-03 13:10:16";"92496";"MARKTEL"
"2019-02-03 13:51:32";"92496";"MARKTEL"
"2019-02-03 14:00:36";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 14:05:09";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 14:07:16";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 14:09:40";"92496";"MARKTEL"
"2019-02-03 14:36:33";"emiliy";"MADISON"
"2019-02-03 14:45:08";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 15:20:53";"92496";"MARKTEL"
"2019-02-03 15:31:55";"92496";"MARKTEL"
"2019-02-03 15:54:43";"92496";"MARKTEL"
"2019-02-03 15:55:56";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 16:21:09";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 16:21:49";"92496";"MARKTEL"
"2019-02-03 16:23:58";"arodr169";"MADISON"
"2019-02-03 16:46:48";"92496";"MARKTEL"
"2019-02-03 16:50:47";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 16:57:51";"92496";"MARKTEL"
"2019-02-03 17:00:53";"92496";"MARKTEL"
"2019-02-03 17:43:22";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 18:03:28";"arodr169";"MADISON"
"2019-02-03 18:28:34";"92496";"MARKTEL"
"2019-02-03 18:46:01";"92496";"MARKTEL"
"2019-02-03 18:58:02";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 19:30:33";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-03 19:36:09";"92496";"MARKTEL"
"2019-02-03 19:40:23";"92496";"MARKTEL"
"2019-02-03 20:45:57";"92496";"MARKTEL"
"2019-02-04 07:14:47";"cperteg2";"ATENTO VALENCIA INBOUND"
"2019-02-04 07:32:50";"92496";"MARKTEL"
"2019-02-04 07:43:51";"92496";"MARKTEL"
"2019-02-04 07:54:04";"92496";"MARKTEL"
"2019-02-04 08:01:28";"emiliy";"MADISON"
"2019-02-04 08:07:38";"92496";"MARKTEL"
"2019-02-04 08:10:32";"92496";"MARKTEL"
"2019-02-04 08:39:39";"92496";"MARKTEL"
"2019-02-04 08:48:47";"92496";"MARKTEL"
"2019-02-04 08:52:29";"92496";"MARKTEL"
"2019-02-04 09:02:15";"92496";"MARKTEL"
"2019-02-04 09:06:26";"92496";"MARKTEL"
"2019-02-04 09:08:32";"jherr115";"MADISON"
"2019-02-04 09:21:26";"92496";"MARKTEL"
"2019-02-04 09:28:14";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 09:28:15";"bigualt1";"ATENTO VALENCIA INBOUND"
"2019-02-04 09:38:40";"92496";"MARKTEL"
"2019-02-04 09:42:00";"mrodr211";"MADISON"
"2019-02-04 09:49:54";"92496";"MARKTEL"
"2019-02-04 09:59:12";"92496";"MARKTEL"
"2019-02-04 10:07:00";"92496";"MARKTEL"
"2019-02-04 10:08:02";"92496";"MARKTEL"
"2019-02-04 10:22:32";"jbenitoz";"MADISON"
"2019-02-04 10:24:12";"jpere136";"MADISON"
"2019-02-04 10:25:42";"admin";"Madrid"
"2019-02-04 10:32:35";"emiliy";"MADISON"
"2019-02-04 10:35:45";"emiliy";"MADISON"
"2019-02-04 10:38:12";"92496";"MARKTEL"
"2019-02-04 10:42:14";"92496";"MARKTEL"
"2019-02-04 10:55:03";"92496";"MARKTEL"
"2019-02-04 10:58:50";"92496";"MARKTEL"
"2019-02-04 11:05:11";"konectalisboa";"KONECTA LISBOA"
"2019-02-04 11:06:22";"CGLADMINISTRADOR";"EMERGIA ESPAÑA"
"2019-02-04 11:12:50";"92496";"MARKTEL"
"2019-02-04 11:15:42";"92496";"MARKTEL"
"2019-02-04 11:27:58";"mrodr211";"MADISON"
"2019-02-04 11:29:38";"sberrue1";"MADISON"
"2019-02-04 11:29:38";"sberrue1";"MADISON"
"2019-02-04 11:32:37";"jbenitoz";"MADISON"
"2019-02-04 11:42:07";"92496";"MARKTEL"
"2019-02-04 11:49:03";"emiliy";"MADISON"
"2019-02-04 11:49:06";"emiliy";"MADISON"
"2019-02-04 11:49:06";"emiliy";"MADISON"
"2019-02-04 11:49:06";"emiliy";"MADISON"
"2019-02-04 11:50:17";"aarmend3";"EMERGIA ESPAÑA"
"2019-02-04 11:54:25";"92496";"MARKTEL"
"2019-02-04 11:55:19";"92496";"MARKTEL"
"2019-02-04 11:56:31";"92496";"MARKTEL"
"2019-02-04 12:05:18";"92496";"MARKTEL"
"2019-02-04 12:15:14";"jpere136";"MADISON"
"2019-02-04 12:16:48";"92496";"MARKTEL"
"2019-02-04 12:34:20";"asantiaw";"MADISON"
"2019-02-04 12:36:38";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2019-02-04 12:37:34";"mrubiol5";"ATENTO VALENCIA INBOUND"
"2019-02-04 12:47:37";"92496";"MARKTEL"
"2019-02-04 13:00:51";"vatasan1";"MADISON"
"2019-02-04 13:01:14";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 13:04:54";"emiliy";"MADISON"
"2019-02-04 13:10:13";"92496";"MARKTEL"
"2019-02-04 13:10:17";"92496";"MARKTEL"
"2019-02-04 13:11:44";"arodr169";"MADISON"
"2019-02-04 13:18:32";"92496";"MARKTEL"
"2019-02-04 13:30:15";"arodr169";"MADISON"
"2019-02-04 13:30:24";"92496";"MARKTEL"
"2019-02-04 13:34:03";"vatasan1";"MADISON"
"2019-02-04 13:34:45";"oespino6";"ATENTO VALENCIA INBOUND"
"2019-02-04 13:38:32";"92496";"MARKTEL"
"2019-02-04 13:42:51";"92496";"MARKTEL"
"2019-02-04 13:51:16";"92496";"MARKTEL"
"2019-02-04 13:56:45";"92496";"MARKTEL"
"2019-02-04 13:57:02";"92496";"MARKTEL"
"2019-02-04 13:57:33";"arodr169";"MADISON"
"2019-02-04 14:00:55";"jpere136";"MADISON"
"2019-02-04 14:02:14";"jgmoya1b";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:02:20";"92496";"MARKTEL"
"2019-02-04 14:03:15";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:06:05";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:07:17";"92201";"MARKTEL"
"2019-02-04 14:08:27";"mfern157";"MADISON"
"2019-02-04 14:08:41";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:09:08";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:09:08";"92496";"MARKTEL"
"2019-02-04 14:10:05";"92496";"MARKTEL"
"2019-02-04 14:17:27";"92496";"MARKTEL"
"2019-02-04 14:17:42";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:19:53";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:21:16";"92496";"MARKTEL"
"2019-02-04 14:24:10";"92496";"MARKTEL"
"2019-02-04 14:26:53";"92496";"MARKTEL"
"2019-02-04 14:29:42";"92496";"MARKTEL"
"2019-02-04 14:44:24";"92496";"MARKTEL"
"2019-02-04 14:44:59";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:47:44";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 14:54:02";"92496";"MARKTEL"
"2019-02-04 14:54:20";"92496";"MARKTEL"
"2019-02-04 14:56:29";"92496";"MARKTEL"
"2019-02-04 14:58:37";"92496";"MARKTEL"
"2019-02-04 15:04:44";"92496";"MARKTEL"
"2019-02-04 15:07:52";"92496";"MARKTEL"
"2019-02-04 15:08:09";"92496";"MARKTEL"
"2019-02-04 15:12:25";"92246";"MARKTEL"
"2019-02-04 15:13:17";"emiliy";"MADISON"
"2019-02-04 15:14:29";"92496";"MARKTEL"
"2019-02-04 15:18:53";"92496";"MARKTEL"
"2019-02-04 15:19:48";"92496";"MARKTEL"
"2019-02-04 15:23:46";"92496";"MARKTEL"
"2019-02-04 15:31:17";"92337";"MARKTEL"
"2019-02-04 15:33:08";"mrodr211";"MADISON"
"2019-02-04 15:47:00";"92496";"MARKTEL"
"2019-02-04 15:48:54";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 15:51:57";"92496";"MARKTEL"
"2019-02-04 15:52:32";"92395";"MARKTEL"
"2019-02-04 15:53:15";"92496";"MARKTEL"
"2019-02-04 15:59:34";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 16:03:40";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 16:10:06";"92496";"MARKTEL"
"2019-02-04 16:12:27";"emiliy";"MADISON"
"2019-02-04 16:14:07";"yflorin1";"ATENTO VALENCIA INBOUND"
"2019-02-04 16:15:08";"yflorin1";"ATENTO VALENCIA INBOUND"
"2019-02-04 16:16:09";"92496";"MARKTEL"
"2019-02-04 16:23:13";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 16:23:16";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 16:27:24";"arodr169";"MADISON"
"2019-02-04 16:38:07";"mrodr211";"MADISON"
"2019-02-04 16:43:05";"92496";"MARKTEL"
"2019-02-04 16:46:34";"92496";"MARKTEL"
"2019-02-04 16:48:31";"emiliy";"MADISON"
"2019-02-04 16:49:59";"arodr169";"MADISON"
"2019-02-04 16:51:11";"92496";"MARKTEL"
"2019-02-04 16:54:09";"92496";"MARKTEL"
"2019-02-04 16:55:41";"92496";"MARKTEL"
"2019-02-04 16:56:59";"konectalisboa";"KONECTA LISBOA"
"2019-02-04 17:01:14";"92496";"MARKTEL"
"2019-02-04 17:08:10";"92496";"MARKTEL"
"2019-02-04 17:09:10";"92496";"MARKTEL"
"2019-02-04 17:11:20";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 17:11:22";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 17:12:12";"92496";"MARKTEL"
"2019-02-04 17:14:48";"92496";"MARKTEL"
"2019-02-04 17:22:49";"emiliy";"MADISON"
"2019-02-04 17:26:55";"92496";"MARKTEL"
"2019-02-04 17:28:17";"92496";"MARKTEL"
"2019-02-04 17:37:54";"92496";"MARKTEL"
"2019-02-04 17:42:25";"yflorin1";"ATENTO VALENCIA INBOUND"
"2019-02-04 17:47:55";"92496";"MARKTEL"
"2019-02-04 17:54:58";"92394";"MARKTEL"
"2019-02-04 17:59:52";"emiliy";"MADISON"
"2019-02-04 18:00:11";"92496";"MARKTEL"
"2019-02-04 18:03:51";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 18:10:48";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 18:18:57";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 18:20:44";"92496";"MARKTEL"
"2019-02-04 18:21:33";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 18:32:15";"92496";"MARKTEL"
"2019-02-04 18:33:08";"mfern157";"MADISON"
"2019-02-04 18:37:38";"92496";"MARKTEL"
"2019-02-04 18:39:20";"icasado9";"MADISON"
"2019-02-04 18:42:03";"92496";"MARKTEL"
"2019-02-04 18:44:39";"mrodr211";"MADISON"
"2019-02-04 18:44:58";"arodr169";"MADISON"
"2019-02-04 18:45:01";"92496";"MARKTEL"
"2019-02-04 18:47:05";"92496";"MARKTEL"
"2019-02-04 18:48:52";"92496";"MARKTEL"
"2019-02-04 18:52:37";"yflorin1";"ATENTO VALENCIA INBOUND"
"2019-02-04 18:58:02";"92496";"MARKTEL"
"2019-02-04 19:00:42";"92496";"MARKTEL"
"2019-02-04 19:01:16";"92496";"MARKTEL"
"2019-02-04 19:05:59";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-04 19:13:19";"92496";"MARKTEL"
"2019-02-04 19:20:05";"92496";"MARKTEL"
"2019-02-04 19:26:38";"ncuadri";"MADISON"
"2019-02-04 19:34:00";"mnortes1";"ATENTO VALENCIA INBOUND"
"2019-02-04 20:05:43";"92496";"MARKTEL"
"2019-02-04 20:05:57";"arodr169";"MADISON"
"2019-02-04 20:07:35";"sruizji1";"KONECTA LISBOA"
"2019-02-04 20:21:52";"92496";"MARKTEL"
"2019-02-04 20:25:03";"92496";"MARKTEL"
"2019-02-04 20:38:06";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2019-02-05 07:37:51";"92496";"MARKTEL"
"2019-02-05 07:47:03";"92496";"MARKTEL"
"2019-02-05 07:56:06";"92496";"MARKTEL"
"2019-02-05 08:07:13";"asantiaw";"MADISON"
"2019-02-05 08:07:22";"emiliy";"MADISON"
"2019-02-05 08:11:11";"92496";"MARKTEL"
"2019-02-05 08:13:27";"92496";"MARKTEL"
"2019-02-05 08:30:55";"jpere136";"MADISON"
"2019-02-05 08:35:07";"emiliy";"MADISON"
"2019-02-05 08:37:06";"92496";"MARKTEL"
"2019-02-05 08:51:19";"92496";"MARKTEL"
"2019-02-05 08:57:23";"92496";"MARKTEL"
"2019-02-05 09:03:26";"92496";"MARKTEL"
"2019-02-05 09:04:33";"92496";"MARKTEL"
"2019-02-05 09:04:54";"92496";"MARKTEL"
"2019-02-05 09:05:26";"mmateup2";"ATENTO VALENCIA INBOUND"
"2019-02-05 09:22:45";"emiliy";"MADISON"
"2019-02-05 09:24:17";"92496";"MARKTEL"
"2019-02-05 09:36:01";"mgasran";"ATENTO VALENCIA INBOUND"
